"Method","Var","Freq","SurveyName","Country","StartYear"
"Injections","Told About Other Methods",0.637910798385716,"IAIR73FL.DTA","India",2015
"Female Sterilization","Told About Other Methods",0.441512173389708,"IAIR73FL.DTA","India",2015
"Pill","Told About Side Effects",0.489657784847252,"IAIR73FL.DTA","India",2015
"IUD","Told About Side Effects",0.631386923003787,"IAIR73FL.DTA","India",2015
"Injections","Told About Side Effects",0.473115339734222,"IAIR73FL.DTA","India",2015
"Female Sterilization","Told About Side Effects",0.396920213842875,"IAIR73FL.DTA","India",2015
"Pill","Told What to Do About Side Effects",0.424112477581212,"IAIR73FL.DTA","India",2015
"IUD","Told What to Do About Side Effects",0.559617172923582,"IAIR73FL.DTA","India",2015
"Injections","Told What to Do About Side Effects",0.388073863705836,"IAIR73FL.DTA","India",2015
"Female Sterilization","Told What to Do About Side Effects",0.336056345376815,"IAIR73FL.DTA","India",2015
"Total","Method Information Index",0.324021188972262,"IAIR73FL.DTA","India",2015
"Total","Told About Other Methods",0.51464464836345,"IAIR73FL.DTA","India",2015
"Total","Told About Side Effects",0.438572090090249,"IAIR73FL.DTA","India",2015
"Total","Told What to Do About Side Effects",0.375460525750271,"IAIR73FL.DTA","India",2015
"Pill","Method Information Index",0.19044690403953,"IDIR71FL.DTA","Indonesia",2017
"IUD","Method Information Index",0.353960746749545,"IDIR71FL.DTA","Indonesia",2017
"Injections","Method Information Index",0.255291898929139,"IDIR71FL.DTA","Indonesia",2017
"Female Sterilization","Method Information Index",0.21014227091978,"IDIR71FL.DTA","Indonesia",2017
"Implant","Method Information Index",0.273694977156725,"IDIR71FL.DTA","Indonesia",2017
"Pill","Told About Other Methods",0.464490568530268,"IDIR71FL.DTA","Indonesia",2017
"IUD","Told About Other Methods",0.596631860656592,"IDIR71FL.DTA","Indonesia",2017
"Injections","Told About Other Methods",0.59346539809587,"IDIR71FL.DTA","Indonesia",2017
"Female Sterilization","Told About Other Methods",0.422498873564035,"IDIR71FL.DTA","Indonesia",2017
"Implant","Told About Other Methods",0.575206950445418,"IDIR71FL.DTA","Indonesia",2017
"Pill","Told About Side Effects",0.278296520722231,"IDIR71FL.DTA","Indonesia",2017
"IUD","Told About Side Effects",0.574961026911888,"IDIR71FL.DTA","Indonesia",2017
"Injections","Told About Side Effects",0.410157656671246,"IDIR71FL.DTA","Indonesia",2017
"Female Sterilization","Told About Side Effects",0.429488973355299,"IDIR71FL.DTA","Indonesia",2017
"Implant","Told About Side Effects",0.425778726381893,"IDIR71FL.DTA","Indonesia",2017
"Pill","Told What to Do About Side Effects",0.221773299136294,"IDIR71FL.DTA","Indonesia",2017
"IUD","Told What to Do About Side Effects",0.491110370872019,"IDIR71FL.DTA","Indonesia",2017
"Injections","Told What to Do About Side Effects",0.305304775628503,"IDIR71FL.DTA","Indonesia",2017
"Female Sterilization","Told What to Do About Side Effects",0.306129463419946,"IDIR71FL.DTA","Indonesia",2017
"Implant","Told What to Do About Side Effects",0.364907039967804,"IDIR71FL.DTA","Indonesia",2017
"Total","Method Information Index",0.252905743921013,"IDIR71FL.DTA","Indonesia",2017
"Total","Told About Other Methods",0.561310713229024,"IDIR71FL.DTA","Indonesia",2017
"Total","Told About Side Effects",0.40249295309998,"IDIR71FL.DTA","Indonesia",2017
"Total","Told What to Do About Side Effects",0.313674421442834,"IDIR71FL.DTA","Indonesia",2017
"Pill","Method Information Index",0.173255769390581,"IDIR63FL.DTA","Indonesia",2012
"IUD","Method Information Index",0.368318407829066,"IDIR63FL.DTA","Indonesia",2012
"Injections","Method Information Index",0.215508027713754,"IDIR63FL.DTA","Indonesia",2012
"Female Sterilization","Method Information Index",0.197164112325476,"IDIR63FL.DTA","Indonesia",2012
"Implant","Method Information Index",0.214047800097644,"IDIR63FL.DTA","Indonesia",2012
"Pill","Told About Other Methods",0.492328832598578,"IDIR63FL.DTA","Indonesia",2012
"IUD","Told About Other Methods",0.56671672280948,"IDIR63FL.DTA","Indonesia",2012
"Injections","Told About Other Methods",0.538386164582234,"IDIR63FL.DTA","Indonesia",2012
"Female Sterilization","Told About Other Methods",0.430337085662152,"IDIR63FL.DTA","Indonesia",2012
"Implant","Told About Other Methods",0.500200320162767,"IDIR63FL.DTA","Indonesia",2012
"Pill","Told About Side Effects",0.284787168778711,"IDIR63FL.DTA","Indonesia",2012
"IUD","Told About Side Effects",0.568312762844748,"IDIR63FL.DTA","Indonesia",2012
"Injections","Told About Side Effects",0.388218216582341,"IDIR63FL.DTA","Indonesia",2012
"Female Sterilization","Told About Side Effects",0.361409311811821,"IDIR63FL.DTA","Indonesia",2012
"Implant","Told About Side Effects",0.384614019455965,"IDIR63FL.DTA","Indonesia",2012
"Pill","Told What to Do About Side Effects",0.209855479607428,"IDIR63FL.DTA","Indonesia",2012
"IUD","Told What to Do About Side Effects",0.492756370147279,"IDIR63FL.DTA","Indonesia",2012
"Injections","Told What to Do About Side Effects",0.275224543672585,"IDIR63FL.DTA","Indonesia",2012
"Female Sterilization","Told What to Do About Side Effects",0.291425731973696,"IDIR63FL.DTA","Indonesia",2012
"Implant","Told What to Do About Side Effects",0.306534536332959,"IDIR63FL.DTA","Indonesia",2012
"Total","Method Information Index",0.213401341884432,"IDIR63FL.DTA","Indonesia",2012
"Total","Told About Other Methods",0.522162946117891,"IDIR63FL.DTA","Indonesia",2012
"Total","Told About Side Effects",0.372449065604242,"IDIR63FL.DTA","Indonesia",2012
"Total","Told What to Do About Side Effects",0.274899866737128,"IDIR63FL.DTA","Indonesia",2012
"Pill","Method Information Index",0.471478043223239,"JOIR72FL.DTA","Jordan",2017
"IUD","Method Information Index",0.545461876456846,"JOIR72FL.DTA","Jordan",2017
"Injections","Method Information Index",0.511243896409741,"JOIR72FL.DTA","Jordan",2017
"Female Sterilization","Method Information Index",0.475318471201324,"JOIR72FL.DTA","Jordan",2017
"Implant","Method Information Index",0.660799172563251,"JOIR72FL.DTA","Jordan",2017
"Pill","Told About Other Methods",0.623839474393731,"JOIR72FL.DTA","Jordan",2017
"IUD","Told About Other Methods",0.685094641986095,"JOIR72FL.DTA","Jordan",2017
"Injections","Told About Other Methods",0.701678631402693,"JOIR72FL.DTA","Jordan",2017
"Female Sterilization","Told About Other Methods",0.643391400619943,"JOIR72FL.DTA","Jordan",2017
"Implant","Told About Other Methods",0.75756442729724,"JOIR72FL.DTA","Jordan",2017
"Pill","Told About Side Effects",0.672705048364968,"JOIR72FL.DTA","Jordan",2017
"IUD","Told About Side Effects",0.707138765997098,"JOIR72FL.DTA","Jordan",2017
"Injections","Told About Side Effects",0.6753988427434,"JOIR72FL.DTA","Jordan",2017
"Female Sterilization","Told About Side Effects",0.614834979520921,"JOIR72FL.DTA","Jordan",2017
"Implant","Told About Side Effects",0.780193440312592,"JOIR72FL.DTA","Jordan",2017
"Pill","Told What to Do About Side Effects",0.575635070959361,"JOIR72FL.DTA","Jordan",2017
"IUD","Told What to Do About Side Effects",0.646176979658869,"JOIR72FL.DTA","Jordan",2017
"Injections","Told What to Do About Side Effects",0.564954384701915,"JOIR72FL.DTA","Jordan",2017
"Female Sterilization","Told What to Do About Side Effects",0.563670426972283,"JOIR72FL.DTA","Jordan",2017
"Implant","Told What to Do About Side Effects",0.679943560385382,"JOIR72FL.DTA","Jordan",2017
"Total","Method Information Index",0.520338854879007,"JOIR72FL.DTA","Jordan",2017
"Total","Told About Other Methods",0.665914542446917,"JOIR72FL.DTA","Jordan",2017
"Total","Told About Side Effects",0.693148234666586,"JOIR72FL.DTA","Jordan",2017
"Total","Told What to Do About Side Effects",0.619304885082932,"JOIR72FL.DTA","Jordan",2017
"Pill","Method Information Index",0.496638680286185,"JOIR6CFL.DTA","Jordan",2012
"IUD","Method Information Index",0.497785617278111,"JOIR6CFL.DTA","Jordan",2012
"Injections","Method Information Index",0.556498573328669,"JOIR6CFL.DTA","Jordan",2012
"Female Sterilization","Method Information Index",0.40749865446519,"JOIR6CFL.DTA","Jordan",2012
"Implant","Method Information Index",0.5645981523699,"JOIR6CFL.DTA","Jordan",2012
"Pill","Told About Other Methods",0.778865614685871,"JOIR6CFL.DTA","Jordan",2012
"IUD","Told About Other Methods",0.747446451710835,"JOIR6CFL.DTA","Jordan",2012
"Injections","Told About Other Methods",0.852770008043703,"JOIR6CFL.DTA","Jordan",2012
"Female Sterilization","Told About Other Methods",0.693415437894492,"JOIR6CFL.DTA","Jordan",2012
"Implant","Told About Other Methods",0.67797395357827,"JOIR6CFL.DTA","Jordan",2012
"Pill","Told About Side Effects",0.683732639358853,"JOIR6CFL.DTA","Jordan",2012
"IUD","Told About Side Effects",0.705285705484154,"JOIR6CFL.DTA","Jordan",2012
"Injections","Told About Side Effects",0.680791483854088,"JOIR6CFL.DTA","Jordan",2012
"Female Sterilization","Told About Side Effects",0.628175934584207,"JOIR6CFL.DTA","Jordan",2012
"Implant","Told About Side Effects",0.860823042973889,"JOIR6CFL.DTA","Jordan",2012
"Pill","Told What to Do About Side Effects",0.53932123640524,"JOIR6CFL.DTA","Jordan",2012
"IUD","Told What to Do About Side Effects",0.591365133270888,"JOIR6CFL.DTA","Jordan",2012
"Injections","Told What to Do About Side Effects",0.582223133996442,"JOIR6CFL.DTA","Jordan",2012
"Female Sterilization","Told What to Do About Side Effects",0.464327768394731,"JOIR6CFL.DTA","Jordan",2012
"Implant","Told What to Do About Side Effects",0.722193090858692,"JOIR6CFL.DTA","Jordan",2012
"Total","Method Information Index",0.496971304259449,"JOIR6CFL.DTA","Jordan",2012
"Total","Told About Other Methods",0.757062597917414,"JOIR6CFL.DTA","Jordan",2012
"Total","Told About Side Effects",0.697429976420852,"JOIR6CFL.DTA","Jordan",2012
"Total","Told What to Do About Side Effects",0.57331942054878,"JOIR6CFL.DTA","Jordan",2012
"Pill","Method Information Index",0.342527048918176,"KEIR72FL.DTA","Kenya",2014
"IUD","Method Information Index",0.639422411860686,"KEIR72FL.DTA","Kenya",2014
"Injections","Method Information Index",0.389236196079876,"KEIR72FL.DTA","Kenya",2014
"Female Sterilization","Method Information Index",0.362322017793873,"KEIR72FL.DTA","Kenya",2014
"Implant","Method Information Index",0.547238828225176,"KEIR72FL.DTA","Kenya",2014
"Pill","Told About Other Methods",0.66628999556151,"KEIR72FL.DTA","Kenya",2014
"IUD","Told About Other Methods",0.81499753194762,"KEIR72FL.DTA","Kenya",2014
"Injections","Told About Other Methods",0.673419259293499,"KEIR72FL.DTA","Kenya",2014
"Female Sterilization","Told About Other Methods",0.668551717031219,"KEIR72FL.DTA","Kenya",2014
"Implant","Told About Other Methods",0.774480278942171,"KEIR72FL.DTA","Kenya",2014
"Pill","Told About Side Effects",0.429712371765067,"KEIR72FL.DTA","Kenya",2014
"IUD","Told About Side Effects",0.773903568842701,"KEIR72FL.DTA","Kenya",2014
"Injections","Told About Side Effects",0.495137510366063,"KEIR72FL.DTA","Kenya",2014
"Female Sterilization","Told About Side Effects",0.492139217349458,"KEIR72FL.DTA","Kenya",2014
"Implant","Told About Side Effects",0.681887324671208,"KEIR72FL.DTA","Kenya",2014
"Pill","Told What to Do About Side Effects",0.381543262664532,"KEIR72FL.DTA","Kenya",2014
"IUD","Told What to Do About Side Effects",0.712226272486092,"KEIR72FL.DTA","Kenya",2014
"Injections","Told What to Do About Side Effects",0.433581791817079,"KEIR72FL.DTA","Kenya",2014
"Female Sterilization","Told What to Do About Side Effects",0.459754670177102,"KEIR72FL.DTA","Kenya",2014
"Implant","Told What to Do About Side Effects",0.619172126958933,"KEIR72FL.DTA","Kenya",2014
"Total","Method Information Index",0.432276894097589,"KEIR72FL.DTA","Kenya",2014
"Total","Told About Other Methods",0.703443862144639,"KEIR72FL.DTA","Kenya",2014
"Total","Told About Side Effects",0.544614080480317,"KEIR72FL.DTA","Kenya",2014
"Total","Told What to Do About Side Effects",0.485871131020067,"KEIR72FL.DTA","Kenya",2014
"Pill","Method Information Index",0.51309672889177,"KYIR61FL.DTA","Kyrgyz Republic",2012
"IUD","Method Information Index",0.692535740489143,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Injections","Method Information Index",0.514025433005689,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Female Sterilization","Method Information Index",0.477219405059472,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Pill","Told About Other Methods",0.661117509699774,"KYIR61FL.DTA","Kyrgyz Republic",2012
"IUD","Told About Other Methods",0.772538142084709,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Injections","Told About Other Methods",0.825163252088087,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Female Sterilization","Told About Other Methods",0.649195756332579,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Pill","Told About Side Effects",0.709495714246701,"KYIR61FL.DTA","Kyrgyz Republic",2012
"IUD","Told About Side Effects",0.843654436230814,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Injections","Told About Side Effects",0.878934759984133,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Female Sterilization","Told About Side Effects",0.796252237000322,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Pill","Told What to Do About Side Effects",0.623187025988223,"KYIR61FL.DTA","Kyrgyz Republic",2012
"IUD","Told What to Do About Side Effects",0.796163926654737,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Injections","Told What to Do About Side Effects",0.567796940901736,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Female Sterilization","Told What to Do About Side Effects",0.706643819899627,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Total","Method Information Index",0.667378535262548,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Total","Told About Other Methods",0.760128622236321,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Total","Told About Side Effects",0.830681256676594,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Total","Told What to Do About Side Effects",0.77433367840009,"KYIR61FL.DTA","Kyrgyz Republic",2012
"Pill","Method Information Index",0.244028674029707,"LSIR71FL.DTA","Lesotho",2014
"IUD","Method Information Index",0.554671910784699,"LSIR71FL.DTA","Lesotho",2014
"Injections","Method Information Index",0.266494251054774,"LSIR71FL.DTA","Lesotho",2014
"Female Sterilization","Method Information Index",0.0387719172346581,"LSIR71FL.DTA","Lesotho",2014
"Implant","Method Information Index",0.44285028999496,"LSIR71FL.DTA","Lesotho",2014
"Pill","Told About Other Methods",0.580282237204244,"LSIR71FL.DTA","Lesotho",2014
"IUD","Told About Other Methods",0.849455837233856,"LSIR71FL.DTA","Lesotho",2014
"Injections","Told About Other Methods",0.628315821621031,"LSIR71FL.DTA","Lesotho",2014
"Female Sterilization","Told About Other Methods",0.548797796941167,"LSIR71FL.DTA","Lesotho",2014
"Implant","Told About Other Methods",0.77307306713806,"LSIR71FL.DTA","Lesotho",2014
"Pill","Told About Side Effects",0.387693463935728,"LSIR71FL.DTA","Lesotho",2014
"IUD","Told About Side Effects",0.678511765268813,"LSIR71FL.DTA","Lesotho",2014
"Injections","Told About Side Effects",0.382021891575892,"LSIR71FL.DTA","Lesotho",2014
"Female Sterilization","Told About Side Effects",0.257637204156602,"LSIR71FL.DTA","Lesotho",2014
"Implant","Told About Side Effects",0.591859415702771,"LSIR71FL.DTA","Lesotho",2014
"Pill","Told What to Do About Side Effects",0.307192413444528,"LSIR71FL.DTA","Lesotho",2014
"IUD","Told What to Do About Side Effects",0.627043329626044,"LSIR71FL.DTA","Lesotho",2014
"Injections","Told What to Do About Side Effects",0.319858164368963,"LSIR71FL.DTA","Lesotho",2014
"Female Sterilization","Told What to Do About Side Effects",0.0767543906430868,"LSIR71FL.DTA","Lesotho",2014
"Implant","Told What to Do About Side Effects",0.546923192595448,"LSIR71FL.DTA","Lesotho",2014
"Total","Method Information Index",0.270207376441889,"LSIR71FL.DTA","Lesotho",2014
"Total","Told About Other Methods",0.622932512342927,"LSIR71FL.DTA","Lesotho",2014
"Total","Told About Side Effects",0.398328090765219,"LSIR71FL.DTA","Lesotho",2014
"Total","Told What to Do About Side Effects",0.329130728103656,"LSIR71FL.DTA","Lesotho",2014
"Pill","Method Information Index",0.466746548687981,"LBIR7AFL.DTA","Liberia",2019
"IUD","Method Information Index",1,"LBIR7AFL.DTA","Liberia",2019
"Injections","Method Information Index",0.456839713214243,"LBIR7AFL.DTA","Liberia",2019
"Female Sterilization","Method Information Index",0.424121995858221,"LBIR7AFL.DTA","Liberia",2019
"Implant","Method Information Index",0.600569495561764,"LBIR7AFL.DTA","Liberia",2019
"Pill","Told About Other Methods",0.551374262572115,"LBIR7AFL.DTA","Liberia",2019
"IUD","Told About Other Methods",1,"LBIR7AFL.DTA","Liberia",2019
"Injections","Told About Other Methods",0.583479960879245,"LBIR7AFL.DTA","Liberia",2019
"Female Sterilization","Told About Other Methods",0.485259249127737,"LBIR7AFL.DTA","Liberia",2019
"Implant","Told About Other Methods",0.713224442862142,"LBIR7AFL.DTA","Liberia",2019
"Pill","Told About Side Effects",0.591063508629802,"LBIR7AFL.DTA","Liberia",2019
"IUD","Told About Side Effects",1,"LBIR7AFL.DTA","Liberia",2019
"Injections","Told About Side Effects",0.58373201148247,"LBIR7AFL.DTA","Liberia",2019
"Female Sterilization","Told About Side Effects",0.424121995858221,"LBIR7AFL.DTA","Liberia",2019
"Implant","Told About Side Effects",0.798505932891191,"LBIR7AFL.DTA","Liberia",2019
"Pill","Told What to Do About Side Effects",0.536616245099107,"LBIR7AFL.DTA","Liberia",2019
"IUD","Told What to Do About Side Effects",1,"LBIR7AFL.DTA","Liberia",2019
"Injections","Told What to Do About Side Effects",0.549231970084604,"LBIR7AFL.DTA","Liberia",2019
"Female Sterilization","Told What to Do About Side Effects",0.424121995858221,"LBIR7AFL.DTA","Liberia",2019
"Implant","Told What to Do About Side Effects",0.761018511952806,"LBIR7AFL.DTA","Liberia",2019
"Total","Method Information Index",0.492121422546984,"LBIR7AFL.DTA","Liberia",2019
"Total","Told About Other Methods",0.604741499585055,"LBIR7AFL.DTA","Liberia",2019
"Total","Told About Side Effects",0.633763615734166,"LBIR7AFL.DTA","Liberia",2019
"Total","Told What to Do About Side Effects",0.596172132142426,"LBIR7AFL.DTA","Liberia",2019
"Pill","Method Information Index",0.521685624820898,"LBIR6AFL.DTA","Liberia",2013
"IUD","Method Information Index",1,"LBIR6AFL.DTA","Liberia",2013
"Injections","Method Information Index",0.624354639564605,"LBIR6AFL.DTA","Liberia",2013
"Female Sterilization","Method Information Index",0.218594937232726,"LBIR6AFL.DTA","Liberia",2013
"Implant","Method Information Index",0.7559376638415,"LBIR6AFL.DTA","Liberia",2013
"Pill","Told About Other Methods",0.645298854885486,"LBIR6AFL.DTA","Liberia",2013
"IUD","Told About Other Methods",1,"LBIR6AFL.DTA","Liberia",2013
"Injections","Told About Other Methods",0.732230007266696,"LBIR6AFL.DTA","Liberia",2013
"Female Sterilization","Told About Other Methods",0.602571802265681,"LBIR6AFL.DTA","Liberia",2013
"Implant","Told About Other Methods",0.812124213470558,"LBIR6AFL.DTA","Liberia",2013
"Pill","Told About Side Effects",0.640871443271478,"LBIR6AFL.DTA","Liberia",2013
"IUD","Told About Side Effects",1,"LBIR6AFL.DTA","Liberia",2013
"Injections","Told About Side Effects",0.76326373222454,"LBIR6AFL.DTA","Liberia",2013
"Female Sterilization","Told About Side Effects",0.615695419290863,"LBIR6AFL.DTA","Liberia",2013
"Implant","Told About Side Effects",0.901006045947771,"LBIR6AFL.DTA","Liberia",2013
"Pill","Told What to Do About Side Effects",0.612931472862953,"LBIR6AFL.DTA","Liberia",2013
"IUD","Told What to Do About Side Effects",1,"LBIR6AFL.DTA","Liberia",2013
"Injections","Told What to Do About Side Effects",0.721407733821481,"LBIR6AFL.DTA","Liberia",2013
"Female Sterilization","Told What to Do About Side Effects",0.458013669339119,"LBIR6AFL.DTA","Liberia",2013
"Implant","Told What to Do About Side Effects",0.868924485135991,"LBIR6AFL.DTA","Liberia",2013
"Total","Method Information Index",0.615361555497772,"LBIR6AFL.DTA","Liberia",2013
"Total","Told About Other Methods",0.72193542226327,"LBIR6AFL.DTA","Liberia",2013
"Total","Told About Side Effects",0.751944599388649,"LBIR6AFL.DTA","Liberia",2013
"Total","Told What to Do About Side Effects",0.713763837414816,"LBIR6AFL.DTA","Liberia",2013
"Pill","Method Information Index",0.147310612677768,"MDIR81FL.DTA","Madagascar",2021
"IUD","Method Information Index",0.252003187409923,"MDIR81FL.DTA","Madagascar",2021
"Injections","Method Information Index",0.164107979302292,"MDIR81FL.DTA","Madagascar",2021
"Female Sterilization","Method Information Index",0.23062878679456,"MDIR81FL.DTA","Madagascar",2021
"Implant","Method Information Index",0.264919545583978,"MDIR81FL.DTA","Madagascar",2021
"Pill","Told About Other Methods",0.540376248962728,"MDIR81FL.DTA","Madagascar",2021
"IUD","Told About Other Methods",0.776676252351361,"MDIR81FL.DTA","Madagascar",2021
"Injections","Told About Other Methods",0.564869710145356,"MDIR81FL.DTA","Madagascar",2021
"Female Sterilization","Told About Other Methods",0.454126914145305,"MDIR81FL.DTA","Madagascar",2021
"Implant","Told About Other Methods",0.679485893990004,"MDIR81FL.DTA","Madagascar",2021
"Pill","Told About Side Effects",0.190603288818344,"MDIR81FL.DTA","Madagascar",2021
"IUD","Told About Side Effects",0.297400588060345,"MDIR81FL.DTA","Madagascar",2021
"Injections","Told About Side Effects",0.221353944493758,"MDIR81FL.DTA","Madagascar",2021
"Female Sterilization","Told About Side Effects",0.355592927429183,"MDIR81FL.DTA","Madagascar",2021
"Implant","Told About Side Effects",0.346312620963437,"MDIR81FL.DTA","Madagascar",2021
"Pill","Told What to Do About Side Effects",0.155168074570419,"MDIR81FL.DTA","Madagascar",2021
"IUD","Told What to Do About Side Effects",0.26223894941755,"MDIR81FL.DTA","Madagascar",2021
"Injections","Told What to Do About Side Effects",0.181314763038247,"MDIR81FL.DTA","Madagascar",2021
"Female Sterilization","Told What to Do About Side Effects",0.259756400169249,"MDIR81FL.DTA","Madagascar",2021
"Implant","Told What to Do About Side Effects",0.312821115750259,"MDIR81FL.DTA","Madagascar",2021
"Total","Method Information Index",0.188379119708032,"MDIR81FL.DTA","Madagascar",2021
"Total","Told About Other Methods",0.590692444156775,"MDIR81FL.DTA","Madagascar",2021
"Total","Told About Side Effects",0.250686393597361,"MDIR81FL.DTA","Madagascar",2021
"Total","Told What to Do About Side Effects",0.212002759458759,"MDIR81FL.DTA","Madagascar",2021
"Pill","Method Information Index",0.581201956933527,"MWIR7AFL.DTA","Malawi",2015
"IUD","Method Information Index",0.708417022078013,"MWIR7AFL.DTA","Malawi",2015
"Injections","Method Information Index",0.630629854009441,"MWIR7AFL.DTA","Malawi",2015
"Female Sterilization","Method Information Index",0.456816801469609,"MWIR7AFL.DTA","Malawi",2015
"Implant","Method Information Index",0.704688669672846,"MWIR7AFL.DTA","Malawi",2015
"Pill","Told About Other Methods",0.768018342733788,"MWIR7AFL.DTA","Malawi",2015
"IUD","Told About Other Methods",0.86107578213607,"MWIR7AFL.DTA","Malawi",2015
"Injections","Told About Other Methods",0.835793754618807,"MWIR7AFL.DTA","Malawi",2015
"Female Sterilization","Told About Other Methods",0.660176112619799,"MWIR7AFL.DTA","Malawi",2015
"Implant","Told About Other Methods",0.839781907655319,"MWIR7AFL.DTA","Malawi",2015
"Pill","Told About Side Effects",0.673449934146679,"MWIR7AFL.DTA","Malawi",2015
"IUD","Told About Side Effects",0.820447817377581,"MWIR7AFL.DTA","Malawi",2015
"Injections","Told About Side Effects",0.731686507031471,"MWIR7AFL.DTA","Malawi",2015
"Female Sterilization","Told About Side Effects",0.62178814226539,"MWIR7AFL.DTA","Malawi",2015
"Implant","Told About Side Effects",0.82084656801779,"MWIR7AFL.DTA","Malawi",2015
"Pill","Told What to Do About Side Effects",0.633728054283705,"MWIR7AFL.DTA","Malawi",2015
"IUD","Told What to Do About Side Effects",0.786375188388719,"MWIR7AFL.DTA","Malawi",2015
"Injections","Told What to Do About Side Effects",0.681556516930365,"MWIR7AFL.DTA","Malawi",2015
"Female Sterilization","Told What to Do About Side Effects",0.558012779245289,"MWIR7AFL.DTA","Malawi",2015
"Implant","Told What to Do About Side Effects",0.784312547829034,"MWIR7AFL.DTA","Malawi",2015
"Total","Method Information Index",0.627108500550476,"MWIR7AFL.DTA","Malawi",2015
"Total","Told About Other Methods",0.812097834709455,"MWIR7AFL.DTA","Malawi",2015
"Total","Told About Side Effects",0.73919515071691,"MWIR7AFL.DTA","Malawi",2015
"Total","Told What to Do About Side Effects",0.691479422357346,"MWIR7AFL.DTA","Malawi",2015
"Pill","Method Information Index",0.418756597536161,"MVIR71FL.DTA","Maldives",2016
"IUD","Method Information Index",0.97197333100366,"MVIR71FL.DTA","Maldives",2016
"Injections","Method Information Index",0.563595602460729,"MVIR71FL.DTA","Maldives",2016
"Female Sterilization","Method Information Index",0.161941297043847,"MVIR71FL.DTA","Maldives",2016
"Implant","Method Information Index",0.712382070606171,"MVIR71FL.DTA","Maldives",2016
"Pill","Told About Other Methods",0.610104826292683,"MVIR71FL.DTA","Maldives",2016
"IUD","Told About Other Methods",0.97197333100366,"MVIR71FL.DTA","Maldives",2016
"Injections","Told About Other Methods",0.766613527636727,"MVIR71FL.DTA","Maldives",2016
"Female Sterilization","Told About Other Methods",0.273489299687738,"MVIR71FL.DTA","Maldives",2016
"Implant","Told About Other Methods",0.809319760509569,"MVIR71FL.DTA","Maldives",2016
"Pill","Told About Side Effects",0.586028265273453,"MVIR71FL.DTA","Maldives",2016
"IUD","Told About Side Effects",1,"MVIR71FL.DTA","Maldives",2016
"Injections","Told About Side Effects",0.646889040510135,"MVIR71FL.DTA","Maldives",2016
"Female Sterilization","Told About Side Effects",0.515967961831388,"MVIR71FL.DTA","Maldives",2016
"Implant","Told About Side Effects",0.882405759994147,"MVIR71FL.DTA","Maldives",2016
"Pill","Told What to Do About Side Effects",0.479331684794715,"MVIR71FL.DTA","Maldives",2016
"IUD","Told What to Do About Side Effects",1,"MVIR71FL.DTA","Maldives",2016
"Injections","Told What to Do About Side Effects",0.631532797779312,"MVIR71FL.DTA","Maldives",2016
"Female Sterilization","Told What to Do About Side Effects",0.324987360990579,"MVIR71FL.DTA","Maldives",2016
"Implant","Told What to Do About Side Effects",0.731286848828956,"MVIR71FL.DTA","Maldives",2016
"Total","Method Information Index",0.401962621284942,"MVIR71FL.DTA","Maldives",2016
"Total","Told About Other Methods",0.550418940390866,"MVIR71FL.DTA","Maldives",2016
"Total","Told About Side Effects",0.614308352344353,"MVIR71FL.DTA","Maldives",2016
"Total","Told What to Do About Side Effects",0.495924503269316,"MVIR71FL.DTA","Maldives",2016
"Pill","Method Information Index",0.299195797829497,"MLIR7HFL.DTA","Mali",2018
"IUD","Method Information Index",0.450437727167077,"MLIR7HFL.DTA","Mali",2018
"Injections","Method Information Index",0.411041492597188,"MLIR7HFL.DTA","Mali",2018
"Female Sterilization","Method Information Index",0.505034358652624,"MLIR7HFL.DTA","Mali",2018
"Implant","Method Information Index",0.506765609577855,"MLIR7HFL.DTA","Mali",2018
"Pill","Told About Other Methods",0.46011242486149,"MLIR7HFL.DTA","Mali",2018
"IUD","Told About Other Methods",0.751201386947386,"MLIR7HFL.DTA","Mali",2018
"Injections","Told About Other Methods",0.546502139500885,"MLIR7HFL.DTA","Mali",2018
"Female Sterilization","Told About Other Methods",0.559666531637837,"MLIR7HFL.DTA","Mali",2018
"Implant","Told About Other Methods",0.646614547622697,"MLIR7HFL.DTA","Mali",2018
"Pill","Told About Side Effects",0.413999508867621,"MLIR7HFL.DTA","Mali",2018
"IUD","Told About Side Effects",0.667588982612738,"MLIR7HFL.DTA","Mali",2018
"Injections","Told About Side Effects",0.586005159319709,"MLIR7HFL.DTA","Mali",2018
"Female Sterilization","Told About Side Effects",0.665929364125619,"MLIR7HFL.DTA","Mali",2018
