"Var1","Freq","WhyDisc","SurveyName","Country","StartYear"
"Not Married, Not Sexually Active",0.133773276304719,"Became Pregnant","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0.0972151689901141,"Became Pregnant","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0.1262985256973,"Wanted To Become Pregnant","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.212066711450201,"Wanted To Become Pregnant","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0.302196710771914,"Wanted To Become Pregnant","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0.090341933625535,"Wanted To Become Pregnant","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0.115866908982245,"Wanted To Become Pregnant","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0,"Husband Disapproved","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.0446335854986843,"Husband Disapproved","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0.0507704640090017,"Husband Disapproved","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0.0748851950779021,"Husband Disapproved","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0.0758343441672109,"Husband Disapproved","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0.456643283425819,"Side Effects","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.45566535478616,"Side Effects","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0.440444120247523,"Side Effects","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0.420398358520513,"Side Effects","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0.558637131455117,"Side Effects","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0.00392241835948899,"Access, Availability","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.0539020775885699,"Access, Availability","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0.0406347011143627,"Access, Availability","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0.0102552894123735,"Access, Availability","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0.0124641023829664,"Access, Availability","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0,"Wanted More Effective Method","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.0155526259671681,"Wanted More Effective Method","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0,"Wanted More Effective Method","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0.00800723391193563,"Wanted More Effective Method","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0,"Wanted More Effective Method","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0,"Inconvenient To Use","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.0329170447539885,"Inconvenient To Use","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0.0147214406797865,"Inconvenient To Use","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0.0119340206574178,"Inconvenient To Use","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0.10099321189029,"Inconvenient To Use","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0.0409201861820597,"Infrequent Sex, Husband Away","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.0126517893179635,"Infrequent Sex, Husband Away","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0.00188197904031648,"Infrequent Sex, Husband Away","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0.106385535181892,"Infrequent Sex, Husband Away","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0,"Infrequent Sex, Husband Away","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0.105336471474532,"Cost","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.000362242254514713,"Cost","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0.00295760689509259,"Cost","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0.00828794635549787,"Cost","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0.00457130713487828,"Cost","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0,"Fatalistic","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.0110908713469487,"Fatalistic","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0.0455176502339417,"Fatalistic","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0,"Fatalistic","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0,"Fatalistic","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0.0409201861820597,"Difficult Pregnancy, Menopause","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.000463625295250882,"Difficult Pregnancy, Menopause","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0.00520434023074399,"Difficult Pregnancy, Menopause","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0,"Difficult Pregnancy, Menopause","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0,"Difficult Pregnancy, Menopause","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0,"Marital Dissolution","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0,"Marital Dissolution","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0,"Marital Dissolution","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0.0719081957285452,"Marital Dissolution","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0,"Marital Dissolution","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0.038285714993752,"Other","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.00916245667251907,"Other","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0.033815926980254,"Other","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0.0200748970980246,"Other","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0.00530535910679164,"Other","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0,"Don't Know","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.00131998187598266,"Don't Know","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0,"Don't Know","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0,"Don't Know","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0.00904917969294545,"Don't Know","LBIR6AFL.DTA","Liberia",2013
"Infecund, Menopausal",0.0808420568743692,"Missing","LBIR6AFL.DTA","Liberia",2013
"Married, Does Not Want Child within 2 Years",0.0421497865222775,"Missing","LBIR6AFL.DTA","Liberia",2013
"Married, Wants Child within 2 Years",0.050006979947031,"Missing","LBIR6AFL.DTA","Liberia",2013
"Not Married, Not Sexually Active",0.0437481181256441,"Missing","LBIR6AFL.DTA","Liberia",2013
"Not Married, Sexually Active",0.0200632861974409,"Missing","LBIR6AFL.DTA","Liberia",2013
"All Former Users",0.0590606420310937,"Became Pregnant","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.42850196737403,"Wanted To Become Pregnant","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.0120634175295191,"Husband Disapproved","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.182142241135726,"Side Effects","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.00811570539728092,"Access, Availability","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.0189265627257617,"Wanted More Effective Method","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.0321769338764199,"Inconvenient To Use","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.0862485639050743,"Infrequent Sex, Husband Away","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.0132077363284376,"Cost","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.0135835741496177,"Fatalistic","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.0203828950023802,"Difficult Pregnancy, Menopause","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.0230654309043103,"Marital Dissolution","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.101934272969785,"Other","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.000590056670562813,"Don't Know","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.023296211432977,"Became Pregnant","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.0708350806015578,"Became Pregnant","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.0143497422845271,"Became Pregnant","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.049999308972931,"Became Pregnant","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0.0893857645544829,"Became Pregnant","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.144290021970099,"Wanted To Become Pregnant","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.506720802844294,"Wanted To Become Pregnant","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.605574473325342,"Wanted To Become Pregnant","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.136115675308473,"Wanted To Become Pregnant","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0.361756768102405,"Wanted To Become Pregnant","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.00881560728211787,"Husband Disapproved","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.0107121422157065,"Husband Disapproved","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.015692766250116,"Husband Disapproved","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.0153607489159702,"Husband Disapproved","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0.0110887312907909,"Husband Disapproved","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.201891379385449,"Side Effects","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.188894344863549,"Side Effects","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.171491892041185,"Side Effects","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.14955116228231,"Side Effects","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0.197369486257069,"Side Effects","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0,"Access, Availability","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.00793686541582771,"Access, Availability","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.00868270250042546,"Access, Availability","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.0119201261482524,"Access, Availability","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0.00714925487407525,"Access, Availability","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.0183164928141692,"Wanted More Effective Method","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.0126591429536351,"Wanted More Effective Method","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.00642092938926298,"Wanted More Effective Method","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.0492461600836335,"Wanted More Effective Method","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0.0244213761058132,"Wanted More Effective Method","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.0162176408860202,"Inconvenient To Use","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.0229714931658536,"Inconvenient To Use","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.0358875363437448,"Inconvenient To Use","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.0472275257568991,"Inconvenient To Use","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0.0591379996877487,"Inconvenient To Use","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.11138795057661,"Infrequent Sex, Husband Away","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.0301598231121283,"Infrequent Sex, Husband Away","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.0298309883847733,"Infrequent Sex, Husband Away","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.34052970402554,"Infrequent Sex, Husband Away","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0.0726850166912272,"Infrequent Sex, Husband Away","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.00381698700954208,"Cost","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.0147815082410182,"Cost","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.0104119844469857,"Cost","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.00507419260044179,"Cost","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0.0247717966563191,"Cost","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.0112264682162792,"Fatalistic","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.0143870538993651,"Fatalistic","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.0148496016726677,"Fatalistic","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.00793251863427629,"Fatalistic","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0.0168726989282448,"Fatalistic","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.286797037329323,"Difficult Pregnancy, Menopause","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.0071483138973802,"Difficult Pregnancy, Menopause","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.00360774928299701,"Difficult Pregnancy, Menopause","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.000724131805191702,"Difficult Pregnancy, Menopause","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0,"Difficult Pregnancy, Menopause","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.029778364553507,"Marital Dissolution","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.00189073566906683,"Marital Dissolution","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.002277445133215,"Marital Dissolution","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.105451057579099,"Marital Dissolution","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0.0369111161186645,"Marital Dissolution","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.136024664660431,"Other","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.110645478951408,"Other","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0.0809221889447586,"Other","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0.0808676878869815,"Other","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0.0984499907331591,"Other","MDIR81FL.DTA","Madagascar",2021
"Infecund, Menopausal",0.00814117388347522,"Don't Know","MDIR81FL.DTA","Madagascar",2021
"Married, Does Not Want Child within 2 Years",0.000257214169210618,"Don't Know","MDIR81FL.DTA","Madagascar",2021
"Married, Wants Child within 2 Years",0,"Don't Know","MDIR81FL.DTA","Madagascar",2021
"Not Married, Not Sexually Active",0,"Don't Know","MDIR81FL.DTA","Madagascar",2021
"Not Married, Sexually Active",0,"Don't Know","MDIR81FL.DTA","Madagascar",2021
"All Former Users",0.0300786999664761,"Became Pregnant","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.232688914673758,"Wanted To Become Pregnant","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.0379919004735979,"Husband Disapproved","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.272229495044102,"Side Effects","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.0428262320038272,"Access, Availability","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.0223136482697702,"Wanted More Effective Method","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.0301890038194629,"Inconvenient To Use","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.182674434704757,"Infrequent Sex, Husband Away","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.00699574368054579,"Cost","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.0123940556894113,"Fatalistic","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.00666637878190151,"Difficult Pregnancy, Menopause","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.0401603656837629,"Marital Dissolution","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.0660593218691721,"Other","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.0167318053394553,"Don't Know","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.00787420619312401,"Became Pregnant","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.0422201005629311,"Became Pregnant","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.0107894183978579,"Became Pregnant","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.00112143206953059,"Became Pregnant","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.0394183240721806,"Became Pregnant","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.143514708930419,"Wanted To Become Pregnant","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.277182111013154,"Wanted To Become Pregnant","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.318365616044117,"Wanted To Become Pregnant","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.063996644092191,"Wanted To Become Pregnant","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.175343579138846,"Wanted To Become Pregnant","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.0518895730397822,"Husband Disapproved","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.0406891611927245,"Husband Disapproved","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.0532662242484778,"Husband Disapproved","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.0154264008385721,"Husband Disapproved","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.0366657896040482,"Husband Disapproved","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.276007450597728,"Side Effects","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.318028268670703,"Side Effects","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.289095088042634,"Side Effects","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.143047081822126,"Side Effects","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.169644326824729,"Side Effects","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.021906082798641,"Access, Availability","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.0558481210604083,"Access, Availability","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.0148292664217611,"Access, Availability","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.0197843715530419,"Access, Availability","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.0442978353808889,"Access, Availability","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.0195823019980092,"Wanted More Effective Method","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.0174276998657242,"Wanted More Effective Method","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.0501385381692245,"Wanted More Effective Method","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.0209891746645095,"Wanted More Effective Method","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.0236873312332969,"Wanted More Effective Method","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.0184211447159263,"Inconvenient To Use","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.0308321619139527,"Inconvenient To Use","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.0207283182790322,"Inconvenient To Use","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.0249751074507794,"Inconvenient To Use","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.0574429447911651,"Inconvenient To Use","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.193373697463257,"Infrequent Sex, Husband Away","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.11028416714499,"Infrequent Sex, Husband Away","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.113090229000556,"Infrequent Sex, Husband Away","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.461992573077501,"Infrequent Sex, Husband Away","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.231624169697389,"Infrequent Sex, Husband Away","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.00438064281502408,"Cost","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.00723743119060852,"Cost","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.00837928039015733,"Cost","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.0026313257348071,"Cost","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.0142062580446212,"Cost","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.0273905849246297,"Fatalistic","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.00992794836255521,"Fatalistic","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.0245798617094236,"Fatalistic","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.00902971567351311,"Fatalistic","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.0131663886063909,"Fatalistic","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.0709110077148072,"Difficult Pregnancy, Menopause","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.00554408291224469,"Difficult Pregnancy, Menopause","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.00409038340579391,"Difficult Pregnancy, Menopause","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0,"Difficult Pregnancy, Menopause","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0,"Difficult Pregnancy, Menopause","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.0387482310892965,"Marital Dissolution","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.00932870559761277,"Marital Dissolution","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.0249363224181732,"Marital Dissolution","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.135656123958293,"Marital Dissolution","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.0952580612482252,"Marital Dissolution","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.101431146877478,"Other","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.0622074871417458,"Other","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.0473691539488654,"Other","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.0814048427733309,"Other","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.0715484291979917,"Other","MWIR7AFL.DTA","Malawi",2015
"Infecund, Menopausal",0.0245692208418782,"Don't Know","MWIR7AFL.DTA","Malawi",2015
"Married, Does Not Want Child within 2 Years",0.0132425533706457,"Don't Know","MWIR7AFL.DTA","Malawi",2015
"Married, Wants Child within 2 Years",0.0203422995239264,"Don't Know","MWIR7AFL.DTA","Malawi",2015
"Not Married, Not Sexually Active",0.0199452062918051,"Don't Know","MWIR7AFL.DTA","Malawi",2015
"Not Married, Sexually Active",0.0276965621602275,"Don't Know","MWIR7AFL.DTA","Malawi",2015
"All Former Users",0.019416716028987,"Became Pregnant","MVIR71FL.DTA","Maldives",2016
"All Former Users",0.215858396758307,"Wanted To Become Pregnant","MVIR71FL.DTA","Maldives",2016
"All Former Users",0.00533505006503287,"Husband Disapproved","MVIR71FL.DTA","Maldives",2016
"All Former Users",0.181386198591889,"Side Effects","MVIR71FL.DTA","Maldives",2016
"All Former Users",0.00383313488299526,"Wanted More Effective Method","MVIR71FL.DTA","Maldives",2016
"All Former Users",0.058834358875636,"Inconvenient To Use","MVIR71FL.DTA","Maldives",2016
"All Former Users",0.0374123174885656,"Infrequent Sex, Husband Away","MVIR71FL.DTA","Maldives",2016
"All Former Users",0.000475146767685408,"Cost","MVIR71FL.DTA","Maldives",2016
"All Former Users",0.00289466696812354,"Difficult Pregnancy, Menopause","MVIR71FL.DTA","Maldives",2016
"All Former Users",0.0767571477158687,"Marital Dissolution","MVIR71FL.DTA","Maldives",2016
"All Former Users",0.310038687695753,"Other","MVIR71FL.DTA","Maldives",2016
"All Former Users",0.0877581781611566,"Don't Know","MVIR71FL.DTA","Maldives",2016
"Infecund, Menopausal",0,"Became Pregnant","MVIR71FL.DTA","Maldives",2016
"Married, Does Not Want Child within 2 Years",0.0272819786435669,"Became Pregnant","MVIR71FL.DTA","Maldives",2016
"Married, Wants Child within 2 Years",0,"Became Pregnant","MVIR71FL.DTA","Maldives",2016
"Not Married, Not Sexually Active",0.0260222927212912,"Became Pregnant","MVIR71FL.DTA","Maldives",2016
"Not Married, Sexually Active",0,"Became Pregnant","MVIR71FL.DTA","Maldives",2016
"Infecund, Menopausal",0,"Wanted To Become Pregnant","MVIR71FL.DTA","Maldives",2016
"Married, Does Not Want Child within 2 Years",0.149172309057218,"Wanted To Become Pregnant","MVIR71FL.DTA","Maldives",2016
"Married, Wants Child within 2 Years",0.546857694614513,"Wanted To Become Pregnant","MVIR71FL.DTA","Maldives",2016
"Not Married, Not Sexually Active",0.00980067377181494,"Wanted To Become Pregnant","MVIR71FL.DTA","Maldives",2016
"Not Married, Sexually Active",0,"Wanted To Become Pregnant","MVIR71FL.DTA","Maldives",2016
"Infecund, Menopausal",0.0509976790699302,"Husband Disapproved","MVIR71FL.DTA","Maldives",2016
"Married, Does Not Want Child within 2 Years",0.00539991792278736,"Husband Disapproved","MVIR71FL.DTA","Maldives",2016
"Married, Wants Child within 2 Years",0.00370465027130139,"Husband Disapproved","MVIR71FL.DTA","Maldives",2016
"Not Married, Not Sexually Active",0,"Husband Disapproved","MVIR71FL.DTA","Maldives",2016
