Var1,Freq,WhyDisc,SurveyName,Country,StartYear
All Former Users,0.021813301,Don't Know,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0,Became Pregnant,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.143377787,Became Pregnant,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0.120077087,Became Pregnant,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0.056548166,Became Pregnant,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0.110102929,Became Pregnant,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0.239878046,Wanted To Become Pregnant,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.322345966,Wanted To Become Pregnant,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0.361498183,Wanted To Become Pregnant,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0.074997593,Wanted To Become Pregnant,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0.411307716,Wanted To Become Pregnant,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0,Husband Disapproved,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.067031183,Husband Disapproved,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0.111504014,Husband Disapproved,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0,Husband Disapproved,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0,Husband Disapproved,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0.401987438,Side Effects,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.241552177,Side Effects,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0.218731843,Side Effects,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0.129935905,Side Effects,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0.109067469,Side Effects,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0.173156536,"Access, Availability",MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.005326072,"Access, Availability",MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0,"Access, Availability",MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0,"Access, Availability",MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0,"Access, Availability",MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0,Wanted More Effective Method,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.026007443,Wanted More Effective Method,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0.013888672,Wanted More Effective Method,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0,Wanted More Effective Method,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0.077053156,Wanted More Effective Method,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0,Inconvenient To Use,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.028707094,Inconvenient To Use,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0.01610311,Inconvenient To Use,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0,Inconvenient To Use,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0,Inconvenient To Use,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0.039854137,"Infrequent Sex, Husband Away",MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.048973752,"Infrequent Sex, Husband Away",MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0.036412472,"Infrequent Sex, Husband Away",MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0.460733594,"Infrequent Sex, Husband Away",MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0.180921644,"Infrequent Sex, Husband Away",MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0.145123843,Cost,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.005460562,Cost,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0,Cost,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0,Cost,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0,Cost,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0,Fatalistic,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.008640989,Fatalistic,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0.006400645,Fatalistic,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0,Fatalistic,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0,Fatalistic,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0,"Difficult Pregnancy, Menopause",MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.007355024,"Difficult Pregnancy, Menopause",MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0.006356729,"Difficult Pregnancy, Menopause",MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0,"Difficult Pregnancy, Menopause",MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0,"Difficult Pregnancy, Menopause",MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0,Marital Dissolution,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0,Marital Dissolution,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0,Marital Dissolution,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0.069068962,Marital Dissolution,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0,Marital Dissolution,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0,Other,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.075155417,Other,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0.084545477,Other,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0.20871578,Other,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0.040725971,Other,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",0,Don't Know,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",0.020066534,Don't Know,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",0.024481768,Don't Know,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",0,Don't Know,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",0.070821115,Don't Know,MLIR6AFL.DTA,Mali,2012
All Former Users,0.052921363,Became Pregnant,MRIR71FL.DTA,Mauritania,2019
All Former Users,0.269076189,Wanted To Become Pregnant,MRIR71FL.DTA,Mauritania,2019
All Former Users,0.02290003,Husband Disapproved,MRIR71FL.DTA,Mauritania,2019
All Former Users,0.233557865,Side Effects,MRIR71FL.DTA,Mauritania,2019
All Former Users,0.019173139,"Access, Availability",MRIR71FL.DTA,Mauritania,2019
All Former Users,0.014924323,Wanted More Effective Method,MRIR71FL.DTA,Mauritania,2019
All Former Users,0.024136674,Inconvenient To Use,MRIR71FL.DTA,Mauritania,2019
All Former Users,0.219682456,"Infrequent Sex, Husband Away",MRIR71FL.DTA,Mauritania,2019
All Former Users,0.011171103,Cost,MRIR71FL.DTA,Mauritania,2019
All Former Users,0.004095967,Fatalistic,MRIR71FL.DTA,Mauritania,2019
All Former Users,0.005737646,"Difficult Pregnancy, Menopause",MRIR71FL.DTA,Mauritania,2019
All Former Users,0.01142087,Marital Dissolution,MRIR71FL.DTA,Mauritania,2019
All Former Users,0.0767139,Other,MRIR71FL.DTA,Mauritania,2019
All Former Users,0.034488476,Don't Know,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0.09319027,Became Pregnant,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.067234622,Became Pregnant,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.017895324,Became Pregnant,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0.11029623,Wanted To Become Pregnant,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.216290532,Wanted To Become Pregnant,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.399290533,Wanted To Become Pregnant,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0,Husband Disapproved,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.021484115,Husband Disapproved,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.028284276,Husband Disapproved,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0.207852895,Side Effects,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.239809387,Side Effects,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.222652443,Side Effects,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0.021482601,"Access, Availability",MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.022034209,"Access, Availability",MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.012754193,"Access, Availability",MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0.020956939,Wanted More Effective Method,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.012728734,Wanted More Effective Method,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.019058308,Wanted More Effective Method,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0,Inconvenient To Use,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.027925937,Inconvenient To Use,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.01839465,Inconvenient To Use,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0.292849348,"Infrequent Sex, Husband Away",MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.237590494,"Infrequent Sex, Husband Away",MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.173547804,"Infrequent Sex, Husband Away",MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0.033849704,Cost,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.012584328,Cost,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.005815139,Cost,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0,Fatalistic,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.003290566,Fatalistic,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.006252553,Fatalistic,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0.146298381,"Difficult Pregnancy, Menopause",MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.001049055,"Difficult Pregnancy, Menopause",MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.001610784,"Difficult Pregnancy, Menopause",MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0.02214994,Marital Dissolution,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.007924129,Marital Dissolution,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.01789096,Marital Dissolution,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0.022524962,Other,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.086109788,Other,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.061901589,Other,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",0.02854873,Don't Know,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",0.043944104,Don't Know,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",0.014651445,Don't Know,MRIR71FL.DTA,Mauritania,2019
All Former Users,0.060287697,Became Pregnant,MZIR62FL.DTA,Mozambique,2011
All Former Users,0.311867591,Wanted To Become Pregnant,MZIR62FL.DTA,Mozambique,2011
All Former Users,0.057636318,Husband Disapproved,MZIR62FL.DTA,Mozambique,2011
All Former Users,0.225692092,Side Effects,MZIR62FL.DTA,Mozambique,2011
All Former Users,0.037777562,"Access, Availability",MZIR62FL.DTA,Mozambique,2011
All Former Users,0.016458366,Wanted More Effective Method,MZIR62FL.DTA,Mozambique,2011
All Former Users,0.005696662,Inconvenient To Use,MZIR62FL.DTA,Mozambique,2011
All Former Users,0.065309502,"Infrequent Sex, Husband Away",MZIR62FL.DTA,Mozambique,2011
All Former Users,0.012993691,Cost,MZIR62FL.DTA,Mozambique,2011
All Former Users,0.007991987,Fatalistic,MZIR62FL.DTA,Mozambique,2011
All Former Users,0.005155148,"Difficult Pregnancy, Menopause",MZIR62FL.DTA,Mozambique,2011
All Former Users,0.020979847,Marital Dissolution,MZIR62FL.DTA,Mozambique,2011
All Former Users,0.058245166,Other,MZIR62FL.DTA,Mozambique,2011
All Former Users,0.113908369,Don't Know,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0,Became Pregnant,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.062506572,Became Pregnant,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.027553226,Became Pregnant,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0.021929014,Became Pregnant,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0.122843687,Became Pregnant,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0.113823078,Wanted To Become Pregnant,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.346286792,Wanted To Become Pregnant,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.385715186,Wanted To Become Pregnant,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0.097820976,Wanted To Become Pregnant,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0.269056675,Wanted To Become Pregnant,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0.223517248,Husband Disapproved,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.046288844,Husband Disapproved,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.085306005,Husband Disapproved,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0.00394987,Husband Disapproved,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0.068249959,Husband Disapproved,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0.170456308,Side Effects,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.212833329,Side Effects,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.248884215,Side Effects,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0.272770411,Side Effects,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0.234323742,Side Effects,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0.163682758,"Access, Availability",MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.035294753,"Access, Availability",MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.043067159,"Access, Availability",MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0.004796668,"Access, Availability",MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0.034354009,"Access, Availability",MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0.03561858,Wanted More Effective Method,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.016898808,Wanted More Effective Method,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.017080792,Wanted More Effective Method,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0,Wanted More Effective Method,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0.019791216,Wanted More Effective Method,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0,Inconvenient To Use,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.004273535,Inconvenient To Use,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.005784312,Inconvenient To Use,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0.016927875,Inconvenient To Use,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0.005640284,Inconvenient To Use,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0.038804029,"Infrequent Sex, Husband Away",MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.053305669,"Infrequent Sex, Husband Away",MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.030715265,"Infrequent Sex, Husband Away",MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0.204282261,"Infrequent Sex, Husband Away",MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0.071890703,"Infrequent Sex, Husband Away",MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0,Cost,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.021860223,Cost,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.002925969,Cost,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0,Cost,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0,Cost,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0,Fatalistic,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.004896339,Fatalistic,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.010512731,Fatalistic,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0.033715185,Fatalistic,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0.003639156,Fatalistic,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0,"Difficult Pregnancy, Menopause",MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.002706938,"Difficult Pregnancy, Menopause",MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.007619214,"Difficult Pregnancy, Menopause",MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0.027097283,"Difficult Pregnancy, Menopause",MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0,"Difficult Pregnancy, Menopause",MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0,Marital Dissolution,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.003564831,Marital Dissolution,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0,Marital Dissolution,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0.16912268,Marital Dissolution,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0.02721044,Marital Dissolution,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0.145147256,Other,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.041523243,Other,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.058023936,Other,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0.112089524,Other,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0.072539314,Other,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",0.108950743,Don't Know,MZIR62FL.DTA,Mozambique,2011
"Married, Does Not Want Child within 2 Years",0.147760126,Don't Know,MZIR62FL.DTA,Mozambique,2011
"Married, Wants Child within 2 Years",0.076811991,Don't Know,MZIR62FL.DTA,Mozambique,2011
"Not Married, Not Sexually Active",0.035498253,Don't Know,MZIR62FL.DTA,Mozambique,2011
"Not Married, Sexually Active",0.070460814,Don't Know,MZIR62FL.DTA,Mozambique,2011
All Former Users,0.037234249,Became Pregnant,NPIR7HFL.DTA,Nepal,2016
All Former Users,0.150729788,Wanted To Become Pregnant,NPIR7HFL.DTA,Nepal,2016
All Former Users,0.009147021,Husband Disapproved,NPIR7HFL.DTA,Nepal,2016
All Former Users,0.135598131,Side Effects,NPIR7HFL.DTA,Nepal,2016
All Former Users,0.004854186,"Access, Availability",NPIR7HFL.DTA,Nepal,2016
All Former Users,0.001155727,Wanted More Effective Method,NPIR7HFL.DTA,Nepal,2016
All Former Users,0.012762016,Inconvenient To Use,NPIR7HFL.DTA,Nepal,2016
All Former Users,0.044187003,"Infrequent Sex, Husband Away",NPIR7HFL.DTA,Nepal,2016
All Former Users,0.003456671,Cost,NPIR7HFL.DTA,Nepal,2016
All Former Users,0.021042491,"Difficult Pregnancy, Menopause",NPIR7HFL.DTA,Nepal,2016
All Former Users,0.002337763,Marital Dissolution,NPIR7HFL.DTA,Nepal,2016
All Former Users,0.020652203,Other,NPIR7HFL.DTA,Nepal,2016
All Former Users,0.55629421,Husband Away,NPIR7HFL.DTA,Nepal,2016
All Former Users,0.000548541,Don't Know,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0.01395127,Became Pregnant,NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",0.043924038,Became Pregnant,NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",0.00579575,Became Pregnant,NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",0,Became Pregnant,NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",0.337003216,Became Pregnant,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0.045697839,Wanted To Become Pregnant,NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",0.137274369,Wanted To Become Pregnant,NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",0.296426371,Wanted To Become Pregnant,NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",0.071438162,Wanted To Become Pregnant,NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",0.662996784,Wanted To Become Pregnant,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0,Husband Disapproved,NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",0.009227813,Husband Disapproved,NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",0.003061258,Husband Disapproved,NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",0.066592449,Husband Disapproved,NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",0,Husband Disapproved,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0.200917022,Side Effects,NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",0.136771394,Side Effects,NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",0.117721849,Side Effects,NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",0.030413054,Side Effects,NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",0,Side Effects,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0,"Access, Availability",NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",0.006025547,"Access, Availability",NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",0,"Access, Availability",NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",0,"Access, Availability",NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",0,"Access, Availability",NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0,Wanted More Effective Method,NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",0.000617829,Wanted More Effective Method,NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",0.005502353,Wanted More Effective Method,NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",0,Wanted More Effective Method,NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",0,Wanted More Effective Method,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0,Inconvenient To Use,NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",0.012977002,Inconvenient To Use,NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",0.007853927,Inconvenient To Use,NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",0.067655836,Inconvenient To Use,NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",0,Inconvenient To Use,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0.02979085,"Infrequent Sex, Husband Away",NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",0.041769035,"Infrequent Sex, Husband Away",NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",0.039520442,"Infrequent Sex, Husband Away",NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",0.208723021,"Infrequent Sex, Husband Away",NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",0,"Infrequent Sex, Husband Away",NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0,Cost,NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",0,Cost,NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",0.028905373,Cost,NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",0,Cost,NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",0,Cost,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0.367211492,"Difficult Pregnancy, Menopause",NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",0.001544803,"Difficult Pregnancy, Menopause",NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",0,"Difficult Pregnancy, Menopause",NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",0.009974942,"Difficult Pregnancy, Menopause",NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",0,"Difficult Pregnancy, Menopause",NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0,Marital Dissolution,NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",0,Marital Dissolution,NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",0,Marital Dissolution,NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",0.115573093,Marital Dissolution,NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",0,Marital Dissolution,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0.071965695,Other,NPIR7HFL.DTA,Nepal,2016
"Married, Does Not Want Child within 2 Years",0.009717079,Other,NPIR7HFL.DTA,Nepal,2016
"Married, Wants Child within 2 Years",0.009591451,Other,NPIR7HFL.DTA,Nepal,2016
"Not Married, Not Sexually Active",0.38742504,Other,NPIR7HFL.DTA,Nepal,2016
"Not Married, Sexually Active",0,Other,NPIR7HFL.DTA,Nepal,2016
"Infecund, Menopausal",0.270465832,Husband Away,NPIR7HFL.DTA,Nepal,2016
