Method,Freq,SurveyName,Country,StartYear
Injections,0.44386333,SLIR61FL.DTA,Sierra Leone,2013
Diaphragm,0.000900327,SLIR61FL.DTA,Sierra Leone,2013
Male Condom,0.031292695,SLIR61FL.DTA,Sierra Leone,2013
Female Sterilization,0.015150671,SLIR61FL.DTA,Sierra Leone,2013
Male Sterilization,0.000546813,SLIR61FL.DTA,Sierra Leone,2013
Periodic Abstinence,0.006898914,SLIR61FL.DTA,Sierra Leone,2013
Withdrawal,0.008813323,SLIR61FL.DTA,Sierra Leone,2013
Other,0.038249972,SLIR61FL.DTA,Sierra Leone,2013
Implant,0.172410115,SLIR61FL.DTA,Sierra Leone,2013
Lactational Amenorrhea,0.031746537,SLIR61FL.DTA,Sierra Leone,2013
Female Condom,0.000122718,SLIR61FL.DTA,Sierra Leone,2013
Other Modern Method,0.006168755,SLIR61FL.DTA,Sierra Leone,2013
Pill,0.103063586,ZAIR71FL.DTA,South Africa,2016
IUD,0.018413025,ZAIR71FL.DTA,South Africa,2016
Injections,0.329578448,ZAIR71FL.DTA,South Africa,2016
Male Condom,0.242334391,ZAIR71FL.DTA,South Africa,2016
Female Sterilization,0.082404773,ZAIR71FL.DTA,South Africa,2016
Male Sterilization,0.004772781,ZAIR71FL.DTA,South Africa,2016
Periodic Abstinence,0.001318369,ZAIR71FL.DTA,South Africa,2016
Withdrawal,0.00444061,ZAIR71FL.DTA,South Africa,2016
Implant,0.067482113,ZAIR71FL.DTA,South Africa,2016
Female Condom,0.00423942,ZAIR71FL.DTA,South Africa,2016
Emergency Contraception,0.000896103,ZAIR71FL.DTA,South Africa,2016
Other Modern Method,0.000966921,ZAIR71FL.DTA,South Africa,2016
Injections 2 Month,0.140089461,ZAIR71FL.DTA,South Africa,2016
Pill,0.065429687,TJIR71FL.DTA,Tajikistan,2017
IUD,0.622493955,TJIR71FL.DTA,Tajikistan,2017
Injections,0.042955469,TJIR71FL.DTA,Tajikistan,2017
Male Condom,0.132193477,TJIR71FL.DTA,Tajikistan,2017
Female Sterilization,0.027934001,TJIR71FL.DTA,Tajikistan,2017
Periodic Abstinence,0.000744741,TJIR71FL.DTA,Tajikistan,2017
Withdrawal,0.072417389,TJIR71FL.DTA,Tajikistan,2017
Implant,0.004009226,TJIR71FL.DTA,Tajikistan,2017
Lactational Amenorrhea,0.030779234,TJIR71FL.DTA,Tajikistan,2017
Female Condom,0.000420153,TJIR71FL.DTA,Tajikistan,2017
Other Modern Method,0.000622666,TJIR71FL.DTA,Tajikistan,2017
Pill,0.081776651,TJIR61FL.DTA,Tajikistan,2012
IUD,0.663500788,TJIR61FL.DTA,Tajikistan,2012
Injections,0.070791317,TJIR61FL.DTA,Tajikistan,2012
Male Condom,0.08063841,TJIR61FL.DTA,Tajikistan,2012
Female Sterilization,0.022119252,TJIR61FL.DTA,Tajikistan,2012
Periodic Abstinence,0.004560757,TJIR61FL.DTA,Tajikistan,2012
Withdrawal,0.068377689,TJIR61FL.DTA,Tajikistan,2012
Other,0.001466541,TJIR61FL.DTA,Tajikistan,2012
Implant,0.0016786,TJIR61FL.DTA,Tajikistan,2012
Lactational Amenorrhea,0.003389879,TJIR61FL.DTA,Tajikistan,2012
Foam Or Jelly,0.000319938,TJIR61FL.DTA,Tajikistan,2012
Other Modern Method,0.001380177,TJIR61FL.DTA,Tajikistan,2012
Pill,0.127549099,TZIR7BFL.DTA,Tanzania,2015
IUD,0.021053405,TZIR7BFL.DTA,Tanzania,2015
Injections,0.305829181,TZIR7BFL.DTA,Tanzania,2015
Male Condom,0.120050425,TZIR7BFL.DTA,Tanzania,2015
Female Sterilization,0.07852619,TZIR7BFL.DTA,Tanzania,2015
Male Sterilization,0.00112977,TZIR7BFL.DTA,Tanzania,2015
Periodic Abstinence,0.107833801,TZIR7BFL.DTA,Tanzania,2015
Withdrawal,0.042489068,TZIR7BFL.DTA,Tanzania,2015
Other Traditional Method,0.013121147,TZIR7BFL.DTA,Tanzania,2015
Implant,0.171416988,TZIR7BFL.DTA,Tanzania,2015
Lactational Amenorrhea,0.009315223,TZIR7BFL.DTA,Tanzania,2015
Female Condom,0.000324001,TZIR7BFL.DTA,Tanzania,2015
Emergency Contraception,0.000854789,TZIR7BFL.DTA,Tanzania,2015
Other Modern Method,0.00026139,TZIR7BFL.DTA,Tanzania,2015
Standard Days Method,0.000245524,TZIR7BFL.DTA,Tanzania,2015
Pill,0.084274427,TLIR71FL.DTA,Timor-Leste,2016
IUD,0.077748969,TLIR71FL.DTA,Timor-Leste,2016
Injections,0.445647581,TLIR71FL.DTA,Timor-Leste,2016
Male Condom,0.00324017,TLIR71FL.DTA,Timor-Leste,2016
Female Sterilization,0.053489728,TLIR71FL.DTA,Timor-Leste,2016
Periodic Abstinence,0.0185182,TLIR71FL.DTA,Timor-Leste,2016
Withdrawal,0.055418721,TLIR71FL.DTA,Timor-Leste,2016
Other Traditional Method,0.003926241,TLIR71FL.DTA,Timor-Leste,2016
Implant,0.235181021,TLIR71FL.DTA,Timor-Leste,2016
Lactational Amenorrhea,0.007439113,TLIR71FL.DTA,Timor-Leste,2016
Emergency Contraception,0.000741887,TLIR71FL.DTA,Timor-Leste,2016
Standard Days Method,0.010768642,TLIR71FL.DTA,Timor-Leste,2016
Billings Method,0.003605299,TLIR71FL.DTA,Timor-Leste,2016
Pill,0.100738382,TGIR61FL.DTA,Togo,2013
IUD,0.029676262,TGIR61FL.DTA,Togo,2013
Injections,0.266290226,TGIR61FL.DTA,Togo,2013
Diaphragm,0.001110703,TGIR61FL.DTA,Togo,2013
Male Condom,0.280489366,TGIR61FL.DTA,Togo,2013
Female Sterilization,0.009363437,TGIR61FL.DTA,Togo,2013
Periodic Abstinence,0.116846742,TGIR61FL.DTA,Togo,2013
Withdrawal,0.011626371,TGIR61FL.DTA,Togo,2013
Other,0.005411168,TGIR61FL.DTA,Togo,2013
Implant,0.175700598,TGIR61FL.DTA,Togo,2013
Female Condom,0.000706221,TGIR61FL.DTA,Togo,2013
Other Modern Method,0.002040526,TGIR61FL.DTA,Togo,2013
Pill,0.063288605,TRIR61FL.DTA,Turkey,2013
IUD,0.231919007,TRIR61FL.DTA,Turkey,2013
Injections,0.007748452,TRIR61FL.DTA,Turkey,2013
Diaphragm/Foam/Jelly,0.001163117,TRIR61FL.DTA,Turkey,2013
Male Condom,0.214519256,TRIR61FL.DTA,Turkey,2013
Female Sterilization,0.130028493,TRIR61FL.DTA,Turkey,2013
Male Sterilization,0.000424291,TRIR61FL.DTA,Turkey,2013
Periodic Abstinence,0.004969042,TRIR61FL.DTA,Turkey,2013
Withdrawal,0.34273553,TRIR61FL.DTA,Turkey,2013
Other,0.001646412,TRIR61FL.DTA,Turkey,2013
Implant,0.000456486,TRIR61FL.DTA,Turkey,2013
Lactational Amenorrhea,0.001101309,TRIR61FL.DTA,Turkey,2013
Pill,0.050311647,UGIR7BFL.DTA,Uganda,2016
IUD,0.03707816,UGIR7BFL.DTA,Uganda,2016
Injections,0.45954666,UGIR7BFL.DTA,Uganda,2016
Male Condom,0.103215115,UGIR7BFL.DTA,Uganda,2016
Female Sterilization,0.060931596,UGIR7BFL.DTA,Uganda,2016
Male Sterilization,0.001656613,UGIR7BFL.DTA,Uganda,2016
Periodic Abstinence,0.029155802,UGIR7BFL.DTA,Uganda,2016
Withdrawal,0.061173855,UGIR7BFL.DTA,Uganda,2016
Other Traditional Method,0.00809757,UGIR7BFL.DTA,Uganda,2016
Implant,0.156012463,UGIR7BFL.DTA,Uganda,2016
Lactational Amenorrhea,0.020478544,UGIR7BFL.DTA,Uganda,2016
Female Condom,0.000261276,UGIR7BFL.DTA,Uganda,2016
Emergency Contraception,0.002487156,UGIR7BFL.DTA,Uganda,2016
Other Modern Method,0.000211855,UGIR7BFL.DTA,Uganda,2016
Standard Days Method,0.009381688,UGIR7BFL.DTA,Uganda,2016
Pill,0.090927985,UGIR60FL.DTA,Uganda,2011
IUD,0.015042542,UGIR60FL.DTA,Uganda,2011
Injections,0.453248088,UGIR60FL.DTA,Uganda,2011
Male Condom,0.136529136,UGIR60FL.DTA,Uganda,2011
Female Sterilization,0.091874001,UGIR60FL.DTA,Uganda,2011
Male Sterilization,0.002255245,UGIR60FL.DTA,Uganda,2011
Periodic Abstinence,0.044759072,UGIR60FL.DTA,Uganda,2011
Withdrawal,0.064233282,UGIR60FL.DTA,Uganda,2011
Other,0.015740627,UGIR60FL.DTA,Uganda,2011
Implant,0.080140749,UGIR60FL.DTA,Uganda,2011
Lactational Amenorrhea,0.005249274,UGIR60FL.DTA,Uganda,2011
Pill,0.138769014,ZMIR71FL.DTA,Zambia,2018
IUD,0.013821295,ZMIR71FL.DTA,Zambia,2018
Injections,0.509243677,ZMIR71FL.DTA,Zambia,2018
Male Condom,0.08345166,ZMIR71FL.DTA,Zambia,2018
Female Sterilization,0.026065334,ZMIR71FL.DTA,Zambia,2018
Male Sterilization,0.00030096,ZMIR71FL.DTA,Zambia,2018
Periodic Abstinence,0.004941417,ZMIR71FL.DTA,Zambia,2018
Withdrawal,0.028551671,ZMIR71FL.DTA,Zambia,2018
Other Traditional Method,0.002502737,ZMIR71FL.DTA,Zambia,2018
Implant,0.1714829,ZMIR71FL.DTA,Zambia,2018
Lactational Amenorrhea,0.012520265,ZMIR71FL.DTA,Zambia,2018
Female Condom,9.06E-05,ZMIR71FL.DTA,Zambia,2018
Emergency Contraception,0.001976358,ZMIR71FL.DTA,Zambia,2018
Other Modern Method,0.000638437,ZMIR71FL.DTA,Zambia,2018
Standard Days Method,0.005643662,ZMIR71FL.DTA,Zambia,2018
Pill,0.227041203,ZMIR61FL.DTA,Zambia,2013
IUD,0.025145471,ZMIR61FL.DTA,Zambia,2013
Injections,0.392411217,ZMIR61FL.DTA,Zambia,2013
Male Condom,0.10065652,ZMIR61FL.DTA,Zambia,2013
Female Sterilization,0.037683908,ZMIR61FL.DTA,Zambia,2013
Male Sterilization,0.000804324,ZMIR61FL.DTA,Zambia,2013
Periodic Abstinence,0.011365722,ZMIR61FL.DTA,Zambia,2013
Withdrawal,0.056018743,ZMIR61FL.DTA,Zambia,2013
Other,0.0092422,ZMIR61FL.DTA,Zambia,2013
Implant,0.118308501,ZMIR61FL.DTA,Zambia,2013
Lactational Amenorrhea,0.015048152,ZMIR61FL.DTA,Zambia,2013
Female Condom,0.00159884,ZMIR61FL.DTA,Zambia,2013
Other Modern Method,0.00228012,ZMIR61FL.DTA,Zambia,2013
Standard Days Method,0.002395079,ZMIR61FL.DTA,Zambia,2013
Pill,0.556494806,ZWIR71FL.DTA,Zimbabwe,2015
IUD,0.00890685,ZWIR71FL.DTA,Zimbabwe,2015
Injections,0.148825569,ZWIR71FL.DTA,Zimbabwe,2015
Male Condom,0.085874068,ZWIR71FL.DTA,Zimbabwe,2015
Female Sterilization,0.01151802,ZWIR71FL.DTA,Zimbabwe,2015
Male Sterilization,0.000431049,ZWIR71FL.DTA,Zimbabwe,2015
Periodic Abstinence,0.001530311,ZWIR71FL.DTA,Zimbabwe,2015
Withdrawal,0.012036781,ZWIR71FL.DTA,Zimbabwe,2015
Other Traditional Method,0.000411109,ZWIR71FL.DTA,Zimbabwe,2015
Implant,0.166299672,ZWIR71FL.DTA,Zimbabwe,2015
Lactational Amenorrhea,0.004415025,ZWIR71FL.DTA,Zimbabwe,2015
Female Condom,0.002340521,ZWIR71FL.DTA,Zimbabwe,2015
Emergency Contraception,0.000916218,ZWIR71FL.DTA,Zimbabwe,2015
Pill,0.661003025,ZWIR62FL.DTA,Zimbabwe,2010
IUD,0.003717185,ZWIR62FL.DTA,Zimbabwe,2010
Injections,0.147442998,ZWIR62FL.DTA,Zimbabwe,2010
Diaphragm,0.000311751,ZWIR62FL.DTA,Zimbabwe,2010
Male Condom,0.083510816,ZWIR62FL.DTA,Zimbabwe,2010
Female Sterilization,0.021260476,ZWIR62FL.DTA,Zimbabwe,2010
Periodic Abstinence,0.001422024,ZWIR62FL.DTA,Zimbabwe,2010
Withdrawal,0.015496916,ZWIR62FL.DTA,Zimbabwe,2010
Other,0.002678853,ZWIR62FL.DTA,Zimbabwe,2010
Implant,0.053189372,ZWIR62FL.DTA,Zimbabwe,2010
Lactational Amenorrhea,0.003113686,ZWIR62FL.DTA,Zimbabwe,2010
Female Condom,0.0068529,ZWIR62FL.DTA,Zimbabwe,2010
Pill,0.036033219,CDIR61FL.DTA,Congo Democratic Republic,2013
IUD,0.006613891,CDIR61FL.DTA,Congo Democratic Republic,2013
Injections,0.047400124,CDIR61FL.DTA,Congo Democratic Republic,2013
Male Condom,0.238065684,CDIR61FL.DTA,Congo Democratic Republic,2013
Female Sterilization,0.028389352,CDIR61FL.DTA,Congo Democratic Republic,2013
Male Sterilization,0.002264692,CDIR61FL.DTA,Congo Democratic Republic,2013
Periodic Abstinence,0.363187941,CDIR61FL.DTA,Congo Democratic Republic,2013
Withdrawal,0.168467026,CDIR61FL.DTA,Congo Democratic Republic,2013
Other,0.046581199,CDIR61FL.DTA,Congo Democratic Republic,2013
Implant,0.02798096,CDIR61FL.DTA,Congo Democratic Republic,2013
Female Condom,0.003151974,CDIR61FL.DTA,Congo Democratic Republic,2013
Foam Or Jelly,0.000359488,CDIR61FL.DTA,Congo Democratic Republic,2013
Other Modern Method,0.019946152,CDIR61FL.DTA,Congo Democratic Republic,2013
,0.011558298,CDIR61FL.DTA,Congo Democratic Republic,2013
Pill,0.307564293,CIIR62FL.DTA,Cote d'Ivoire,2011
IUD,0.004603405,CIIR62FL.DTA,Cote d'Ivoire,2011
Injections,0.095368813,CIIR62FL.DTA,Cote d'Ivoire,2011
Male Condom,0.251319267,CIIR62FL.DTA,Cote d'Ivoire,2011
Female Sterilization,0.002992637,CIIR62FL.DTA,Cote d'Ivoire,2011
Periodic Abstinence,0.21369296,CIIR62FL.DTA,Cote d'Ivoire,2011
Withdrawal,0.030270581,CIIR62FL.DTA,Cote d'Ivoire,2011
Other,0.051175155,CIIR62FL.DTA,Cote d'Ivoire,2011
Implant,0.006750031,CIIR62FL.DTA,Cote d'Ivoire,2011
Lactational Amenorrhea,0.021863105,CIIR62FL.DTA,Cote d'Ivoire,2011
Female Condom,0.002092677,CIIR62FL.DTA,Cote d'Ivoire,2011
Foam Or Jelly,0.000452858,CIIR62FL.DTA,Cote d'Ivoire,2011
Other Modern Method,0.01185422,CIIR62FL.DTA,Cote d'Ivoire,2011
Pill,0.05023724,CMIR71FL.DTA,Cameroon,2018
IUD,0.033388848,CMIR71FL.DTA,Cameroon,2018
Injections,0.156448594,CMIR71FL.DTA,Cameroon,2018
Male Condom,0.42404325,CMIR71FL.DTA,Cameroon,2018
Female Sterilization,0.008652168,CMIR71FL.DTA,Cameroon,2018
Male Sterilization,0.000171782,CMIR71FL.DTA,Cameroon,2018
Periodic Abstinence,0.116804231,CMIR71FL.DTA,Cameroon,2018
Withdrawal,0.043672757,CMIR71FL.DTA,Cameroon,2018
Implant,0.102520545,CMIR71FL.DTA,Cameroon,2018
Lactational Amenorrhea,0.029323369,CMIR71FL.DTA,Cameroon,2018
Female Condom,0.001592261,CMIR71FL.DTA,Cameroon,2018
Emergency Contraception,0.017383406,CMIR71FL.DTA,Cameroon,2018
Other Modern Method,0.001204091,CMIR71FL.DTA,Cameroon,2018
Standard Days Method,0.014557458,CMIR71FL.DTA,Cameroon,2018
