Group,Intention,Freq,N,SurveyName,Country,StartYear
"Infecund, Menopausal",does not intend,0.898455591,12662,IAIR73FL.DTA,India,2015
"Infecund, Menopausal",in next 12 months,0.043198594,12662,IAIR73FL.DTA,India,2015
"Infecund, Menopausal",never had sex,0,12662,IAIR73FL.DTA,India,2015
"Infecund, Menopausal",unsure about use,0.009875847,12662,IAIR73FL.DTA,India,2015
"Infecund, Menopausal",use later/in the future,0.048469969,12662,IAIR73FL.DTA,India,2015
"Married, Does Not Want Child within 2 Years",does not intend,0.332141074,39667,IAIR73FL.DTA,India,2015
"Married, Does Not Want Child within 2 Years",in next 12 months,0.516900931,39667,IAIR73FL.DTA,India,2015
"Married, Does Not Want Child within 2 Years",never had sex,2.13E-05,39667,IAIR73FL.DTA,India,2015
"Married, Does Not Want Child within 2 Years",unsure about use,0.047209327,39667,IAIR73FL.DTA,India,2015
"Married, Does Not Want Child within 2 Years",use later/in the future,0.103727389,39667,IAIR73FL.DTA,India,2015
"Married, Wants Child within 2 Years",does not intend,0.343894145,12504,IAIR73FL.DTA,India,2015
"Married, Wants Child within 2 Years",in next 12 months,0.009092771,12504,IAIR73FL.DTA,India,2015
"Married, Wants Child within 2 Years",never had sex,0,12504,IAIR73FL.DTA,India,2015
"Married, Wants Child within 2 Years",unsure about use,0.06445967,12504,IAIR73FL.DTA,India,2015
"Married, Wants Child within 2 Years",use later/in the future,0.582553415,12504,IAIR73FL.DTA,India,2015
"Not Married, Not Sexually Active",does not intend,0.816282449,3973,IAIR73FL.DTA,India,2015
"Not Married, Not Sexually Active",in next 12 months,0.064828652,3973,IAIR73FL.DTA,India,2015
"Not Married, Not Sexually Active",never had sex,0.004814582,3973,IAIR73FL.DTA,India,2015
"Not Married, Not Sexually Active",unsure about use,0.044250049,3973,IAIR73FL.DTA,India,2015
"Not Married, Not Sexually Active",use later/in the future,0.069824268,3973,IAIR73FL.DTA,India,2015
"Not Married, Sexually Active",does not intend,0.368109236,110,IAIR73FL.DTA,India,2015
"Not Married, Sexually Active",in next 12 months,0.24533691,110,IAIR73FL.DTA,India,2015
"Not Married, Sexually Active",never had sex,0.005317576,110,IAIR73FL.DTA,India,2015
"Not Married, Sexually Active",unsure about use,0.129966726,110,IAIR73FL.DTA,India,2015
"Not Married, Sexually Active",use later/in the future,0.251269551,110,IAIR73FL.DTA,India,2015
All Never Users,does not intend,0.389902894,9929,IDIR71FL.DTA,Indonesia,2017
All Never Users,unsure about use,0.036980548,9929,IDIR71FL.DTA,Indonesia,2017
All Never Users,use later,0.573116558,9929,IDIR71FL.DTA,Indonesia,2017
"Infecund, Menopausal",does not intend,0.808205928,1625,IDIR71FL.DTA,Indonesia,2017
"Infecund, Menopausal",unsure about use,0.020562727,1625,IDIR71FL.DTA,Indonesia,2017
"Infecund, Menopausal",use later,0.171231345,1625,IDIR71FL.DTA,Indonesia,2017
"Married, Does Not Want Child within 2 Years",does not intend,0.317972803,4712,IDIR71FL.DTA,Indonesia,2017
"Married, Does Not Want Child within 2 Years",unsure about use,0.032966378,4712,IDIR71FL.DTA,Indonesia,2017
"Married, Does Not Want Child within 2 Years",use later,0.649060819,4712,IDIR71FL.DTA,Indonesia,2017
"Married, Wants Child within 2 Years",does not intend,0.246287181,2262,IDIR71FL.DTA,Indonesia,2017
"Married, Wants Child within 2 Years",unsure about use,0.022379863,2262,IDIR71FL.DTA,Indonesia,2017
"Married, Wants Child within 2 Years",use later,0.731332957,2262,IDIR71FL.DTA,Indonesia,2017
"Not Married, Not Sexually Active",does not intend,0.355671419,1308,IDIR71FL.DTA,Indonesia,2017
"Not Married, Not Sexually Active",unsure about use,0.093889205,1308,IDIR71FL.DTA,Indonesia,2017
"Not Married, Not Sexually Active",use later,0.550439376,1308,IDIR71FL.DTA,Indonesia,2017
"Not Married, Sexually Active",does not intend,0.291734313,22,IDIR71FL.DTA,Indonesia,2017
"Not Married, Sexually Active",unsure about use,0.128681235,22,IDIR71FL.DTA,Indonesia,2017
"Not Married, Sexually Active",use later,0.579584452,22,IDIR71FL.DTA,Indonesia,2017
All Never Users,does not intend,0.377706676,8663,IDIR63FL.DTA,Indonesia,2012
All Never Users,unsure about use,0.069029133,8663,IDIR63FL.DTA,Indonesia,2012
All Never Users,use later,0.553264191,8663,IDIR63FL.DTA,Indonesia,2012
"Infecund, Menopausal",does not intend,0.780374555,1447,IDIR63FL.DTA,Indonesia,2012
"Infecund, Menopausal",unsure about use,0.03552005,1447,IDIR63FL.DTA,Indonesia,2012
"Infecund, Menopausal",use later,0.184105394,1447,IDIR63FL.DTA,Indonesia,2012
"Married, Does Not Want Child within 2 Years",does not intend,0.311188159,4465,IDIR63FL.DTA,Indonesia,2012
"Married, Does Not Want Child within 2 Years",unsure about use,0.066794391,4465,IDIR63FL.DTA,Indonesia,2012
"Married, Does Not Want Child within 2 Years",use later,0.62201745,4465,IDIR63FL.DTA,Indonesia,2012
"Married, Wants Child within 2 Years",does not intend,0.177475924,1718,IDIR63FL.DTA,Indonesia,2012
"Married, Wants Child within 2 Years",unsure about use,0.058857797,1718,IDIR63FL.DTA,Indonesia,2012
"Married, Wants Child within 2 Years",use later,0.763666279,1718,IDIR63FL.DTA,Indonesia,2012
"Not Married, Not Sexually Active",does not intend,0.388133836,1008,IDIR63FL.DTA,Indonesia,2012
"Not Married, Not Sexually Active",unsure about use,0.139258986,1008,IDIR63FL.DTA,Indonesia,2012
"Not Married, Not Sexually Active",use later,0.472607177,1008,IDIR63FL.DTA,Indonesia,2012
"Not Married, Sexually Active",does not intend,0.369446767,25,IDIR63FL.DTA,Indonesia,2012
"Not Married, Sexually Active",unsure about use,0.058596232,25,IDIR63FL.DTA,Indonesia,2012
"Not Married, Sexually Active",use later,0.571957001,25,IDIR63FL.DTA,Indonesia,2012
All Never Users,does not intend,0.547628425,2988,JOIR72FL.DTA,Jordan,2017
All Never Users,unsure about use,0.068907471,2988,JOIR72FL.DTA,Jordan,2017
All Never Users,use later,0.383464104,2988,JOIR72FL.DTA,Jordan,2017
"Infecund, Menopausal",does not intend,0.950804584,386,JOIR72FL.DTA,Jordan,2017
"Infecund, Menopausal",unsure about use,0.005192796,386,JOIR72FL.DTA,Jordan,2017
"Infecund, Menopausal",use later,0.04400262,386,JOIR72FL.DTA,Jordan,2017
"Married, Does Not Want Child within 2 Years",does not intend,0.403832211,1794,JOIR72FL.DTA,Jordan,2017
"Married, Does Not Want Child within 2 Years",unsure about use,0.093404134,1794,JOIR72FL.DTA,Jordan,2017
"Married, Does Not Want Child within 2 Years",use later,0.502763655,1794,JOIR72FL.DTA,Jordan,2017
"Married, Wants Child within 2 Years",does not intend,0.348067832,511,JOIR72FL.DTA,Jordan,2017
"Married, Wants Child within 2 Years",unsure about use,0.092063289,511,JOIR72FL.DTA,Jordan,2017
"Married, Wants Child within 2 Years",use later,0.559868878,511,JOIR72FL.DTA,Jordan,2017
"Not Married, Sexually Active",does not intend,1,297,JOIR72FL.DTA,Jordan,2017
"Not Married, Sexually Active",unsure about use,0,297,JOIR72FL.DTA,Jordan,2017
"Not Married, Sexually Active",use later,0,297,JOIR72FL.DTA,Jordan,2017
All Never Users,does not intend,0.397038793,2593,JOIR6CFL.DTA,Jordan,2012
All Never Users,unsure about use,0.029076335,2593,JOIR6CFL.DTA,Jordan,2012
All Never Users,use later,0.573884872,2593,JOIR6CFL.DTA,Jordan,2012
"Infecund, Menopausal",does not intend,0.958925563,272,JOIR6CFL.DTA,Jordan,2012
"Infecund, Menopausal",unsure about use,0.014035837,272,JOIR6CFL.DTA,Jordan,2012
"Infecund, Menopausal",use later,0.0270386,272,JOIR6CFL.DTA,Jordan,2012
"Married, Does Not Want Child within 2 Years",does not intend,0.261484973,1587,JOIR6CFL.DTA,Jordan,2012
"Married, Does Not Want Child within 2 Years",unsure about use,0.031358196,1587,JOIR6CFL.DTA,Jordan,2012
"Married, Does Not Want Child within 2 Years",use later,0.707156831,1587,JOIR6CFL.DTA,Jordan,2012
"Married, Wants Child within 2 Years",does not intend,0.21286033,503,JOIR6CFL.DTA,Jordan,2012
"Married, Wants Child within 2 Years",unsure about use,0.044237055,503,JOIR6CFL.DTA,Jordan,2012
"Married, Wants Child within 2 Years",use later,0.742902615,503,JOIR6CFL.DTA,Jordan,2012
"Not Married, Not Sexually Active",does not intend,1,228,JOIR6CFL.DTA,Jordan,2012
"Not Married, Not Sexually Active",unsure about use,0,228,JOIR6CFL.DTA,Jordan,2012
"Not Married, Not Sexually Active",use later,0,228,JOIR6CFL.DTA,Jordan,2012
"Not Married, Sexually Active",does not intend,1,3,JOIR6CFL.DTA,Jordan,2012
"Not Married, Sexually Active",unsure about use,0,3,JOIR6CFL.DTA,Jordan,2012
"Not Married, Sexually Active",use later,0,3,JOIR6CFL.DTA,Jordan,2012
All Never Users,does not intend,0.28327558,3908,KEIR72FL.DTA,Kenya,2014
All Never Users,unsure about use,0.025938085,3908,KEIR72FL.DTA,Kenya,2014
All Never Users,use later,0.690786335,3908,KEIR72FL.DTA,Kenya,2014
"Infecund, Menopausal",does not intend,0.807190564,246,KEIR72FL.DTA,Kenya,2014
"Infecund, Menopausal",unsure about use,0.009336784,246,KEIR72FL.DTA,Kenya,2014
"Infecund, Menopausal",use later,0.183472652,246,KEIR72FL.DTA,Kenya,2014
"Married, Does Not Want Child within 2 Years",does not intend,0.199235402,1346,KEIR72FL.DTA,Kenya,2014
"Married, Does Not Want Child within 2 Years",unsure about use,0.0191372,1346,KEIR72FL.DTA,Kenya,2014
"Married, Does Not Want Child within 2 Years",use later,0.781627398,1346,KEIR72FL.DTA,Kenya,2014
"Married, Wants Child within 2 Years",does not intend,0.208852585,296,KEIR72FL.DTA,Kenya,2014
"Married, Wants Child within 2 Years",unsure about use,0.015770447,296,KEIR72FL.DTA,Kenya,2014
"Married, Wants Child within 2 Years",use later,0.775376968,296,KEIR72FL.DTA,Kenya,2014
"Not Married, Not Sexually Active",does not intend,0.316681189,750,KEIR72FL.DTA,Kenya,2014
"Not Married, Not Sexually Active",unsure about use,0.048823651,750,KEIR72FL.DTA,Kenya,2014
"Not Married, Not Sexually Active",use later,0.63449516,750,KEIR72FL.DTA,Kenya,2014
"Not Married, Sexually Active",does not intend,0.1556083,1270,KEIR72FL.DTA,Kenya,2014
"Not Married, Sexually Active",unsure about use,0.004909342,1270,KEIR72FL.DTA,Kenya,2014
"Not Married, Sexually Active",use later,0.839482358,1270,KEIR72FL.DTA,Kenya,2014
All Never Users,does not intend,0.441431122,975,KYIR61FL.DTA,Kyrgyz Republic,2012
All Never Users,unsure about use,0.217613749,975,KYIR61FL.DTA,Kyrgyz Republic,2012
All Never Users,use later,0.340955129,975,KYIR61FL.DTA,Kyrgyz Republic,2012
"Infecund, Menopausal",does not intend,0.978479887,197,KYIR61FL.DTA,Kyrgyz Republic,2012
"Infecund, Menopausal",unsure about use,0.004799084,197,KYIR61FL.DTA,Kyrgyz Republic,2012
"Infecund, Menopausal",use later,0.01672103,197,KYIR61FL.DTA,Kyrgyz Republic,2012
"Married, Does Not Want Child within 2 Years",does not intend,0.257118681,578,KYIR61FL.DTA,Kyrgyz Republic,2012
"Married, Does Not Want Child within 2 Years",unsure about use,0.265227739,578,KYIR61FL.DTA,Kyrgyz Republic,2012
"Married, Does Not Want Child within 2 Years",use later,0.477653581,578,KYIR61FL.DTA,Kyrgyz Republic,2012
"Married, Wants Child within 2 Years",does not intend,0.315436621,92,KYIR61FL.DTA,Kyrgyz Republic,2012
"Married, Wants Child within 2 Years",unsure about use,0.291234444,92,KYIR61FL.DTA,Kyrgyz Republic,2012
"Married, Wants Child within 2 Years",use later,0.393328935,92,KYIR61FL.DTA,Kyrgyz Republic,2012
"Not Married, Not Sexually Active",does not intend,0.350803591,103,KYIR61FL.DTA,Kyrgyz Republic,2012
"Not Married, Not Sexually Active",unsure about use,0.337899155,103,KYIR61FL.DTA,Kyrgyz Republic,2012
"Not Married, Not Sexually Active",use later,0.311297254,103,KYIR61FL.DTA,Kyrgyz Republic,2012
"Not Married, Sexually Active",does not intend,0.675330369,5,KYIR61FL.DTA,Kyrgyz Republic,2012
"Not Married, Sexually Active",unsure about use,0.274933057,5,KYIR61FL.DTA,Kyrgyz Republic,2012
"Not Married, Sexually Active",use later,0.049736574,5,KYIR61FL.DTA,Kyrgyz Republic,2012
All Never Users,does not intend,0.247402588,1391,LSIR71FL.DTA,Lesotho,2014
All Never Users,unsure about use,0.021074753,1391,LSIR71FL.DTA,Lesotho,2014
All Never Users,use later,0.731522659,1391,LSIR71FL.DTA,Lesotho,2014
"Infecund, Menopausal",does not intend,0.700598879,149,LSIR71FL.DTA,Lesotho,2014
"Infecund, Menopausal",unsure about use,0.014760287,149,LSIR71FL.DTA,Lesotho,2014
"Infecund, Menopausal",use later,0.284640835,149,LSIR71FL.DTA,Lesotho,2014
"Married, Does Not Want Child within 2 Years",does not intend,0.158427122,586,LSIR71FL.DTA,Lesotho,2014
"Married, Does Not Want Child within 2 Years",unsure about use,0.019083185,586,LSIR71FL.DTA,Lesotho,2014
"Married, Does Not Want Child within 2 Years",use later,0.822489693,586,LSIR71FL.DTA,Lesotho,2014
"Married, Wants Child within 2 Years",does not intend,0.307777378,149,LSIR71FL.DTA,Lesotho,2014
"Married, Wants Child within 2 Years",unsure about use,0.013410665,149,LSIR71FL.DTA,Lesotho,2014
"Married, Wants Child within 2 Years",use later,0.678811957,149,LSIR71FL.DTA,Lesotho,2014
"Not Married, Not Sexually Active",does not intend,0.225978103,379,LSIR71FL.DTA,Lesotho,2014
"Not Married, Not Sexually Active",unsure about use,0.035315599,379,LSIR71FL.DTA,Lesotho,2014
"Not Married, Not Sexually Active",use later,0.738706299,379,LSIR71FL.DTA,Lesotho,2014
"Not Married, Sexually Active",does not intend,0.117560349,128,LSIR71FL.DTA,Lesotho,2014
"Not Married, Sexually Active",unsure about use,0.002911687,128,LSIR71FL.DTA,Lesotho,2014
"Not Married, Sexually Active",use later,0.879527964,128,LSIR71FL.DTA,Lesotho,2014
All Never Users,does not intend,0.393766259,2159,LBIR7AFL.DTA,Liberia,2019
All Never Users,unsure about use,0.060030802,2159,LBIR7AFL.DTA,Liberia,2019
All Never Users,use later,0.546202939,2159,LBIR7AFL.DTA,Liberia,2019
"Infecund, Menopausal",does not intend,0.838101454,131,LBIR7AFL.DTA,Liberia,2019
"Infecund, Menopausal",unsure about use,0.023619316,131,LBIR7AFL.DTA,Liberia,2019
"Infecund, Menopausal",use later,0.13827923,131,LBIR7AFL.DTA,Liberia,2019
"Married, Does Not Want Child within 2 Years",does not intend,0.345719853,1061,LBIR7AFL.DTA,Liberia,2019
"Married, Does Not Want Child within 2 Years",unsure about use,0.04485038,1061,LBIR7AFL.DTA,Liberia,2019
"Married, Does Not Want Child within 2 Years",use later,0.609429767,1061,LBIR7AFL.DTA,Liberia,2019
"Married, Wants Child within 2 Years",does not intend,0.566151904,277,LBIR7AFL.DTA,Liberia,2019
"Married, Wants Child within 2 Years",unsure about use,0.052511918,277,LBIR7AFL.DTA,Liberia,2019
"Married, Wants Child within 2 Years",use later,0.381336179,277,LBIR7AFL.DTA,Liberia,2019
"Not Married, Not Sexually Active",does not intend,0.452030377,285,LBIR7AFL.DTA,Liberia,2019
"Not Married, Not Sexually Active",unsure about use,0.086165672,285,LBIR7AFL.DTA,Liberia,2019
"Not Married, Not Sexually Active",use later,0.461803952,285,LBIR7AFL.DTA,Liberia,2019
"Not Married, Sexually Active",does not intend,0.239093765,405,LBIR7AFL.DTA,Liberia,2019
"Not Married, Sexually Active",unsure about use,0.083740432,405,LBIR7AFL.DTA,Liberia,2019
"Not Married, Sexually Active",use later,0.677165803,405,LBIR7AFL.DTA,Liberia,2019
All Never Users,does not intend,0.305554103,1309,LBIR6AFL.DTA,Liberia,2013
All Never Users,unsure about use,0.039755494,1309,LBIR6AFL.DTA,Liberia,2013
All Never Users,use later,0.648061479,1309,LBIR6AFL.DTA,Liberia,2013
All Never Users,,0.006628924,1309,LBIR6AFL.DTA,Liberia,2013
"Infecund, Menopausal",does not intend,0.790340513,92,LBIR6AFL.DTA,Liberia,2013
"Infecund, Menopausal",unsure about use,0.050929855,92,LBIR6AFL.DTA,Liberia,2013
"Infecund, Menopausal",use later,0.158729632,92,LBIR6AFL.DTA,Liberia,2013
"Infecund, Menopausal",,0,92,LBIR6AFL.DTA,Liberia,2013
"Married, Does Not Want Child within 2 Years",does not intend,0.21345044,717,LBIR6AFL.DTA,Liberia,2013
"Married, Does Not Want Child within 2 Years",unsure about use,0.027903133,717,LBIR6AFL.DTA,Liberia,2013
"Married, Does Not Want Child within 2 Years",use later,0.747242584,717,LBIR6AFL.DTA,Liberia,2013
"Married, Does Not Want Child within 2 Years",,0.011403842,717,LBIR6AFL.DTA,Liberia,2013
"Married, Wants Child within 2 Years",does not intend,0.514265943,176,LBIR6AFL.DTA,Liberia,2013
"Married, Wants Child within 2 Years",unsure about use,0.03174222,176,LBIR6AFL.DTA,Liberia,2013
"Married, Wants Child within 2 Years",use later,0.45113389,176,LBIR6AFL.DTA,Liberia,2013
"Married, Wants Child within 2 Years",,0.002857946,176,LBIR6AFL.DTA,Liberia,2013
"Not Married, Not Sexually Active",does not intend,0.280918961,107,LBIR6AFL.DTA,Liberia,2013
"Not Married, Not Sexually Active",unsure about use,0.023481147,107,LBIR6AFL.DTA,Liberia,2013
"Not Married, Not Sexually Active",use later,0.687976538,107,LBIR6AFL.DTA,Liberia,2013
"Not Married, Not Sexually Active",,0.007623355,107,LBIR6AFL.DTA,Liberia,2013
"Not Married, Sexually Active",does not intend,0.183413918,217,LBIR6AFL.DTA,Liberia,2013
"Not Married, Sexually Active",unsure about use,0.079762891,217,LBIR6AFL.DTA,Liberia,2013
"Not Married, Sexually Active",use later,0.736823191,217,LBIR6AFL.DTA,Liberia,2013
"Not Married, Sexually Active",,0,217,LBIR6AFL.DTA,Liberia,2013
All Never Users,does not intend,0.380800918,4425,MDIR81FL.DTA,Madagascar,2021
All Never Users,unsure about use,0.036573756,4425,MDIR81FL.DTA,Madagascar,2021
All Never Users,use later,0.582625325,4425,MDIR81FL.DTA,Madagascar,2021
"Infecund, Menopausal",does not intend,0.867288831,441,MDIR81FL.DTA,Madagascar,2021
"Infecund, Menopausal",unsure about use,0.009089233,441,MDIR81FL.DTA,Madagascar,2021
"Infecund, Menopausal",use later,0.123621935,441,MDIR81FL.DTA,Madagascar,2021
"Married, Does Not Want Child within 2 Years",does not intend,0.273091915,2160,MDIR81FL.DTA,Madagascar,2021
"Married, Does Not Want Child within 2 Years",unsure about use,0.030788047,2160,MDIR81FL.DTA,Madagascar,2021
"Married, Does Not Want Child within 2 Years",use later,0.696120039,2160,MDIR81FL.DTA,Madagascar,2021
"Married, Wants Child within 2 Years",does not intend,0.376142867,588,MDIR81FL.DTA,Madagascar,2021
"Married, Wants Child within 2 Years",unsure about use,0.046908107,588,MDIR81FL.DTA,Madagascar,2021
"Married, Wants Child within 2 Years",use later,0.576949026,588,MDIR81FL.DTA,Madagascar,2021
"Not Married, Not Sexually Active",does not intend,0.48965229,769,MDIR81FL.DTA,Madagascar,2021
"Not Married, Not Sexually Active",unsure about use,0.051832411,769,MDIR81FL.DTA,Madagascar,2021
"Not Married, Not Sexually Active",use later,0.458515299,769,MDIR81FL.DTA,Madagascar,2021
"Not Married, Sexually Active",does not intend,0.25917623,467,MDIR81FL.DTA,Madagascar,2021
"Not Married, Sexually Active",unsure about use,0.050084806,467,MDIR81FL.DTA,Madagascar,2021
"Not Married, Sexually Active",use later,0.690738964,467,MDIR81FL.DTA,Madagascar,2021
All Never Users,does not intend,0.199134376,5686,MWIR7AFL.DTA,Malawi,2015
All Never Users,unsure about use,0.030698938,5686,MWIR7AFL.DTA,Malawi,2015
All Never Users,use later,0.770166686,5686,MWIR7AFL.DTA,Malawi,2015
"Infecund, Menopausal",does not intend,0.671123936,434,MWIR7AFL.DTA,Malawi,2015
"Infecund, Menopausal",unsure about use,0.021477374,434,MWIR7AFL.DTA,Malawi,2015
"Infecund, Menopausal",use later,0.307398691,434,MWIR7AFL.DTA,Malawi,2015
"Married, Does Not Want Child within 2 Years",does not intend,0.145975355,3048,MWIR7AFL.DTA,Malawi,2015
"Married, Does Not Want Child within 2 Years",unsure about use,0.028623904,3048,MWIR7AFL.DTA,Malawi,2015
"Married, Does Not Want Child within 2 Years",use later,0.825400741,3048,MWIR7AFL.DTA,Malawi,2015
"Married, Wants Child within 2 Years",does not intend,0.139424538,539,MWIR7AFL.DTA,Malawi,2015
"Married, Wants Child within 2 Years",unsure about use,0.027932043,539,MWIR7AFL.DTA,Malawi,2015
"Married, Wants Child within 2 Years",use later,0.832643419,539,MWIR7AFL.DTA,Malawi,2015
"Not Married, Not Sexually Active",does not intend,0.224336342,1246,MWIR7AFL.DTA,Malawi,2015
"Not Married, Not Sexually Active",unsure about use,0.04311401,1246,MWIR7AFL.DTA,Malawi,2015
"Not Married, Not Sexually Active",use later,0.732549648,1246,MWIR7AFL.DTA,Malawi,2015
"Not Married, Sexually Active",does not intend,0.119294763,419,MWIR7AFL.DTA,Malawi,2015
"Not Married, Sexually Active",unsure about use,0.022959025,419,MWIR7AFL.DTA,Malawi,2015
"Not Married, Sexually Active",use later,0.857746213,419,MWIR7AFL.DTA,Malawi,2015
All Never Users,does not intend,0.584778601,1099,MVIR71FL.DTA,Maldives,2016
All Never Users,unsure about use,0.102058013,1099,MVIR71FL.DTA,Maldives,2016
All Never Users,use later,0.313163386,1099,MVIR71FL.DTA,Maldives,2016
"Infecund, Menopausal",does not intend,0.864453294,65,MVIR71FL.DTA,Maldives,2016
"Infecund, Menopausal",unsure about use,0,65,MVIR71FL.DTA,Maldives,2016
"Infecund, Menopausal",use later,0.135546706,65,MVIR71FL.DTA,Maldives,2016
"Married, Does Not Want Child within 2 Years",does not intend,0.553830505,701,MVIR71FL.DTA,Maldives,2016
"Married, Does Not Want Child within 2 Years",unsure about use,0.089706787,701,MVIR71FL.DTA,Maldives,2016
"Married, Does Not Want Child within 2 Years",use later,0.356462708,701,MVIR71FL.DTA,Maldives,2016
"Married, Wants Child within 2 Years",does not intend,0.698560568,193,MVIR71FL.DTA,Maldives,2016
"Married, Wants Child within 2 Years",unsure about use,0.060146217,193,MVIR71FL.DTA,Maldives,2016
"Married, Wants Child within 2 Years",use later,0.241293215,193,MVIR71FL.DTA,Maldives,2016
"Not Married, Not Sexually Active",does not intend,0.519664326,123,MVIR71FL.DTA,Maldives,2016
"Not Married, Not Sexually Active",unsure about use,0.238253956,123,MVIR71FL.DTA,Maldives,2016
"Not Married, Not Sexually Active",use later,0.242081718,123,MVIR71FL.DTA,Maldives,2016
"Not Married, Sexually Active",does not intend,0.222869572,17,MVIR71FL.DTA,Maldives,2016
"Not Married, Sexually Active",unsure about use,0.257064824,17,MVIR71FL.DTA,Maldives,2016
"Not Married, Sexually Active",use later,0.520065604,17,MVIR71FL.DTA,Maldives,2016
All Never Users,does not intend,0.272930566,1325,MLIR7HFL.DTA,Mali,2018
All Never Users,unsure about use,0.05842044,1325,MLIR7HFL.DTA,Mali,2018
All Never Users,use later,0.668648994,1325,MLIR7HFL.DTA,Mali,2018
"Infecund, Menopausal",does not intend,0.865958093,88,MLIR7HFL.DTA,Mali,2018
"Infecund, Menopausal",unsure about use,0.002523905,88,MLIR7HFL.DTA,Mali,2018
"Infecund, Menopausal",use later,0.131518003,88,MLIR7HFL.DTA,Mali,2018
"Married, Does Not Want Child within 2 Years",does not intend,0.205450265,801,MLIR7HFL.DTA,Mali,2018
"Married, Does Not Want Child within 2 Years",unsure about use,0.061615973,801,MLIR7HFL.DTA,Mali,2018
"Married, Does Not Want Child within 2 Years",use later,0.732933762,801,MLIR7HFL.DTA,Mali,2018
"Married, Wants Child within 2 Years",does not intend,0.311541338,338,MLIR7HFL.DTA,Mali,2018
"Married, Wants Child within 2 Years",unsure about use,0.058091698,338,MLIR7HFL.DTA,Mali,2018
"Married, Wants Child within 2 Years",use later,0.630366964,338,MLIR7HFL.DTA,Mali,2018
"Not Married, Not Sexually Active",does not intend,0.302388351,70,MLIR7HFL.DTA,Mali,2018
"Not Married, Not Sexually Active",unsure about use,0.078608979,70,MLIR7HFL.DTA,Mali,2018
"Not Married, Not Sexually Active",use later,0.61900267,70,MLIR7HFL.DTA,Mali,2018
"Not Married, Sexually Active",does not intend,0.0731942,28,MLIR7HFL.DTA,Mali,2018
"Not Married, Sexually Active",unsure about use,0.086133267,28,MLIR7HFL.DTA,Mali,2018
"Not Married, Sexually Active",use later,0.840672534,28,MLIR7HFL.DTA,Mali,2018
All Never Users,does not intend,0.301830319,1057,MLIR6AFL.DTA,Mali,2012
All Never Users,unsure about use,0.114115809,1057,MLIR6AFL.DTA,Mali,2012
All Never Users,use later,0.584053872,1057,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",does not intend,0.705088825,54,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",unsure about use,0.090233982,54,MLIR6AFL.DTA,Mali,2012
"Infecund, Menopausal",use later,0.204677193,54,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",does not intend,0.249173717,620,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",unsure about use,0.123527272,620,MLIR6AFL.DTA,Mali,2012
"Married, Does Not Want Child within 2 Years",use later,0.627299011,620,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",does not intend,0.369513372,297,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",unsure about use,0.093741646,297,MLIR6AFL.DTA,Mali,2012
"Married, Wants Child within 2 Years",use later,0.536744982,297,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",does not intend,0.28181728,50,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",unsure about use,0.1913601,50,MLIR6AFL.DTA,Mali,2012
"Not Married, Not Sexually Active",use later,0.526822619,50,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",does not intend,0.165622278,36,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",unsure about use,0.050397983,36,MLIR6AFL.DTA,Mali,2012
"Not Married, Sexually Active",use later,0.783979739,36,MLIR6AFL.DTA,Mali,2012
All Never Users,does not intend,0.443746584,1944,MRIR71FL.DTA,Mauritania,2019
All Never Users,unsure about use,0.119106107,1944,MRIR71FL.DTA,Mauritania,2019
All Never Users,use later,0.437147309,1944,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",does not intend,0.924166575,155,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",unsure about use,0.015002067,155,MRIR71FL.DTA,Mauritania,2019
"Infecund, Menopausal",use later,0.060831358,155,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",does not intend,0.346023926,1183,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",unsure about use,0.128548072,1183,MRIR71FL.DTA,Mauritania,2019
"Married, Does Not Want Child within 2 Years",use later,0.525428003,1183,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",does not intend,0.518859453,606,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",unsure about use,0.127619211,606,MRIR71FL.DTA,Mauritania,2019
"Married, Wants Child within 2 Years",use later,0.353521335,606,MRIR71FL.DTA,Mauritania,2019
All Never Users,does not intend,0.304307142,2289,MZIR62FL.DTA,Mozambique,2011
All Never Users,unsure about use,0.047864124,2289,MZIR62FL.DTA,Mozambique,2011
All Never Users,use later,0.647828733,2289,MZIR62FL.DTA,Mozambique,2011
"Infecund, Menopausal",does not intend,0.831974799,158,MZIR62FL.DTA,Mozambique,2011
